S.No.,HSCode,Commodity,2023-2024,2024-2025,%Growth
1,02,MEAT AND EDIBLE MEAT OFFAL.,28.84,34.6,19.98
2,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",1738.06,1629.53,-6.24
3,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",17.57,16.25,-7.52
4,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",22.29,21.4,-4.0
5,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,3.35,3.89,16.21
6,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,106.61,138.27,29.7
7,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,65.61,55.57,-15.3
8,09,"COFFEE, TEA, MATE AND SPICES.",855.42,757.07,-11.5
9,10,CEREALS.,43.31,103.85,139.77
10,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,37.74,33.89,-10.2
11,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",162.24,141.51,-12.78
12,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",135.35,156.64,15.73
13,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,19.99,15.61,-21.88
14,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,770.37,939.63,21.97
15,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",14.14,17.8,25.89
16,17,SUGARS AND SUGAR CONFECTIONERY.,26.36,43.34,64.43
17,18,COCOA AND COCOA PREPARATIONS.,2.3,5.76,149.94
18,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",13.39,14.65,9.38
19,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",50.34,62.54,24.25
20,21,MISCELLANEOUS EDIBLE PREPARATIONS.,44.41,53.29,20.01
21,22,"BEVERAGES, SPIRITS AND VINEGAR.",5.33,5.47,2.64
22,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,555.75,414.42,-25.43
23,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,40.59,46.84,15.41
24,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",1069.31,944.02,-11.72
25,26,"ORES, SLAG AND ASH.",3793.47,1996.82,-47.36
26,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",2995.81,2608.52,-12.93
27,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",282.28,314.16,11.29
28,29,ORGANIC CHEMICALS,2779.04,2961.01,6.55
29,30,PHARMACEUTICAL PRODUCTS,263.88,294.84,11.73
30,31,FERTILISERS.,3.25,3.96,21.96
31,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",372.21,368.27,-1.06
32,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",306.57,182.09,-40.61
33,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",47.27,42.23,-10.67
34,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,36.91,34.6,-6.26
35,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,0.44,0.73,64.43
36,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,1.26,4.84,284.85
37,38,MISCELLANEOUS CHEMICAL PRODUCTS.,626.23,790.33,26.2
38,39,PLASTIC AND ARTICLES THEREOF.,464.6,458.67,-1.28
39,40,RUBBER AND ARTICLES THEREOF.,129.93,150.72,16.0
40,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,118.87,98.4,-17.22
41,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",104.06,101.77,-2.2
42,43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.14,0.06,-55.19
43,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,48.65,16.47,-66.14
44,45,CORK AND ARTICLES OF CORK.,0.09,0.07,-13.7
45,46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.35,0.31,-11.24
46,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,4.83,3.85,-20.33
47,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",63.09,23.61,-62.57
48,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",1.8,2.08,15.49
49,50,SILK,38.6,31.05,-19.55
50,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",26.74,18.03,-32.57
51,52,COTTON.,1171.89,457.69,-60.94
52,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,120.04,147.43,22.82
53,54,MAN-MADE FILAMENTS.,41.15,63.16,53.49
54,55,MAN-MADE STAPLE FIBRES.,56.49,42.25,-25.2
55,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",8.23,7.04,-14.48
56,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,31.98,32.07,0.28
57,58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,8.08,9.22,14.21
