S.No.,HSCode,Commodity,2020-2021,2021-2022,%Growth
1,01,LIVE ANIMALS.,7.1,4.72,-33.5
2,02,MEAT AND EDIBLE MEAT OFFAL.,342.24,448.56,31.07
3,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",235.41,280.42,19.12
4,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",108.6,192.12,76.91
5,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.24,0.19,-19.67
6,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,7.0,7.65,9.34
7,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,279.79,324.0,15.8
8,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,454.57,501.87,10.41
9,09,"COFFEE, TEA, MATE AND SPICES.",427.48,493.65,15.48
10,10,CEREALS.,2028.78,1666.83,-17.84
11,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,67.76,92.0,35.77
12,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",71.21,89.41,25.56
13,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",16.59,25.93,56.28
14,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,2.83,2.68,-5.44
15,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,48.21,62.33,29.28
16,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",8.96,2.67,-70.2
17,17,SUGARS AND SUGAR CONFECTIONERY.,215.85,635.19,194.27
18,18,COCOA AND COCOA PREPARATIONS.,18.23,23.34,28.0
19,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",81.27,78.8,-3.04
20,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",86.82,102.0,17.49
21,21,MISCELLANEOUS EDIBLE PREPARATIONS.,122.4,173.84,42.02
22,22,"BEVERAGES, SPIRITS AND VINEGAR.",95.02,104.11,9.56
23,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,29.25,16.84,-42.43
24,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,167.65,162.52,-3.06
25,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",140.29,179.56,27.99
26,26,"ORES, SLAG AND ASH.",140.07,137.9,-1.55
27,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",3889.63,10109.42,159.91
28,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",434.34,703.57,61.98
29,29,ORGANIC CHEMICALS,1081.11,2088.2,93.15
30,30,PHARMACEUTICAL PRODUCTS,360.08,326.51,-9.33
31,31,FERTILISERS.,12.1,2.07,-82.87
32,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",136.77,167.81,22.7
33,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",190.5,295.84,55.29
34,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",107.34,137.75,28.33
35,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,47.28,61.5,30.07
36,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,5.91,5.9,-0.27
37,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,1.33,1.19,-10.83
38,38,MISCELLANEOUS CHEMICAL PRODUCTS.,204.77,287.62,40.46
39,39,PLASTIC AND ARTICLES THEREOF.,569.6,881.5,54.76
40,40,RUBBER AND ARTICLES THEREOF.,208.84,278.3,33.26
41,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,1.64,1.58,-3.67
42,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",43.75,54.63,24.87
