S.No.,HSCode,Commodity,2021-2022,2022-2023,%Growth
1,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",0.38,0.1,-74.24
2,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0.0,0.17
3,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.76,0.6,-21.13
4,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.34,0.55,63.94
5,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,71.31,46.56,-34.71
6,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,86.11,59.18,-31.27
7,09,"COFFEE, TEA, MATE AND SPICES.",0.93,2.77,196.85
8,10,CEREALS.,0.21,0.1,-49.99
9,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",49.23,135.9,176.04
10,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",9.52,13.07,37.2
11,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,60.88,0.02,-99.97
12,17,SUGARS AND SUGAR CONFECTIONERY.,0.12,0.0,-99.99
13,18,COCOA AND COCOA PREPARATIONS.,1.29,0.37,-71.6
14,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",0.02,0.1,453.98
15,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",2.3,3.16,37.62
16,21,MISCELLANEOUS EDIBLE PREPARATIONS.,0.79,0.3,-62.13
17,22,"BEVERAGES, SPIRITS AND VINEGAR.",0.0,0.0
18,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,0.07,0.16,147.58
19,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,1.74,0.11,-93.73
20,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",575.08,693.21,20.54
21,26,"ORES, SLAG AND ASH.",2.26,2.28,0.97
22,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",3054.02,2888.97,-5.4
23,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",1220.61,1174.09,-3.81
24,29,ORGANIC CHEMICALS,34.04,29.06,-14.64
25,30,PHARMACEUTICAL PRODUCTS,9.71,0.18,-98.17
26,31,FERTILISERS.,1937.02,1891.97,-2.33
27,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",4.57,3.36,-26.55
28,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",3.01,6.89,128.56
29,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",4.9,2.02,-58.76
30,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,0.11,0.32,199.67
31,38,MISCELLANEOUS CHEMICAL PRODUCTS.,4.44,8.18,84.24
32,39,PLASTIC AND ARTICLES THEREOF.,4.19,12.44,197.07
33,40,RUBBER AND ARTICLES THEREOF.,0.74,1.55,109.09
34,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,14.93,21.48,43.9
