S.No.,HSCode,Commodity,2021-2022,2022-2023,%Growth
1,01,LIVE ANIMALS.,5.36,5.66,5.46
2,02,MEAT AND EDIBLE MEAT OFFAL.,2.96,2.98,0.85
3,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",10.02,14.22,41.98
4,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",26.18,38.75,47.97
5,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",6.33,8.68,37.08
6,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,16.98,17.46,2.84
7,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,12.88,9.13,-29.12
8,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,177.39,206.66,16.5
9,09,"COFFEE, TEA, MATE AND SPICES.",22.64,20.8,-8.13
10,10,CEREALS.,8.39,41.19,390.85
11,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,16.52,14.75,-10.67
12,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",61.14,118.19,93.3
13,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",28.77,34.35,19.39
14,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.09,0.0,-99.9
15,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,722.14,1561.73,116.26
16,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",1.02,1.11,8.72
17,17,SUGARS AND SUGAR CONFECTIONERY.,92.04,90.63,-1.52
18,18,COCOA AND COCOA PREPARATIONS.,44.38,69.32,56.22
19,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",15.09,17.95,18.93
20,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",30.77,37.2,20.9
21,21,MISCELLANEOUS EDIBLE PREPARATIONS.,60.05,59.52,-0.88
22,22,"BEVERAGES, SPIRITS AND VINEGAR.",346.47,587.01,69.43
23,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,170.88,116.43,-31.87
24,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,9.18,15.57,69.64
25,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",376.99,493.8,30.99
26,26,"ORES, SLAG AND ASH.",138.0,116.88,-15.3
27,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",4538.73,7187.06,58.35
28,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",785.09,805.32,2.58
29,29,ORGANIC CHEMICALS,2712.52,2600.72,-4.12
30,30,PHARMACEUTICAL PRODUCTS,2164.92,1634.0,-24.52
31,31,FERTILISERS.,475.56,632.28,32.95
32,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",606.03,656.98,8.41
33,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",412.75,535.18,29.66
34,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",340.36,382.42,12.36
35,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,293.77,258.3,-12.08
36,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,1.94,5.11,163.0
