S.No.,HSCode,Commodity,2021-2022,2022-2023,%Growth
1,01,LIVE ANIMALS.,0.0,0.01
2,02,MEAT AND EDIBLE MEAT OFFAL.,321.97,361.15,12.17
3,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",15.73,18.71,18.96
4,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",6.48,1.47,-77.32
5,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.09,0.16,80.62
6,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.86,0.79,-8.58
7,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,17.29,49.94,188.81
8,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,102.98,99.19,-3.68
9,09,"COFFEE, TEA, MATE AND SPICES.",275.93,240.6,-12.8
10,10,CEREALS.,1796.73,2102.11,17.0
11,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,5.9,16.21,174.92
12,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",68.91,87.44,26.9
13,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",9.58,11.17,16.62
14,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.35,0.81,134.38
15,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,3.95,18.2,360.39
16,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",2.78,2.66,-4.12
17,17,SUGARS AND SUGAR CONFECTIONERY.,286.82,632.5,120.52
18,18,COCOA AND COCOA PREPARATIONS.,3.04,4.02,31.96
19,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",8.13,22.69,178.91
20,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",30.75,23.15,-24.7
21,21,MISCELLANEOUS EDIBLE PREPARATIONS.,35.37,50.38,42.43
22,22,"BEVERAGES, SPIRITS AND VINEGAR.",12.28,11.95,-2.74
23,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,3.18,7.41,133.38
24,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,27.71,45.36,63.7
25,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",17.27,14.18,-17.85
26,26,"ORES, SLAG AND ASH.",0.48,0.89,86.59
27,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",2620.35,7622.01,190.88
28,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",14.43,26.88,86.28
29,29,ORGANIC CHEMICALS,397.78,415.05,4.34
30,30,PHARMACEUTICAL PRODUCTS,272.83,271.01,-0.67
31,31,FERTILISERS.,0.81,0.65,-20.03
32,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",41.63,32.92,-20.91
33,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",73.62,66.71,-9.39
34,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",26.78,24.75,-7.57
35,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,5.64,7.19,27.55
36,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,3.18,10.02,215.19
37,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,0.27,0.36,35.14
38,38,MISCELLANEOUS CHEMICAL PRODUCTS.,66.26,107.35,62.03
39,39,PLASTIC AND ARTICLES THEREOF.,281.19,225.77,-19.71
40,40,RUBBER AND ARTICLES THEREOF.,45.43,56.25,23.82
41,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,1.62,2.29,41.42
42,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",6.78,8.59,26.81
43,43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.1,0.0
44,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,8.19,7.41,-9.51
45,45,CORK AND ARTICLES OF CORK.,0.09,0.14,60.16
46,46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",4.0,3.75,-6.45
47,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,0.0,0.0
48,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",114.64,136.97,19.48
