S.No.,HSCode,Commodity,2020-2021,2021-2022,%Growth
1,01,LIVE ANIMALS.,0.54,0.05,-91.01
2,02,MEAT AND EDIBLE MEAT OFFAL.,0.0,0.0
3,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",18.7,18.64,-0.36
4,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0.37,0.36,-1.8
5,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.0,0.0
6,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.09,0.01,-87.38
7,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,28.11,25.51,-9.27
8,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,301.79,281.75,-6.64
9,09,"COFFEE, TEA, MATE AND SPICES.",11.07,22.37,102.14
10,10,CEREALS.,0.67,0.26,-61.74
11,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,3.76,3.96,5.34
12,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",32.57,14.57,-55.26
13,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",1.53,1.32,-13.76
14,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.0,0.0
15,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,7.29,61.31,740.99
16,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.01,0.0
17,17,SUGARS AND SUGAR CONFECTIONERY.,2.2,3.83,74.58
18,18,COCOA AND COCOA PREPARATIONS.,4.82,9.21,91.06
19,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",1.8,2.32,28.89
20,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",1.0,1.27,27.66
21,21,MISCELLANEOUS EDIBLE PREPARATIONS.,5.1,4.9,-3.95
22,22,"BEVERAGES, SPIRITS AND VINEGAR.",7.8,22.91,193.71
23,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,19.18,9.43,-50.83
24,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,2.3,3.07,33.36
25,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",762.13,1383.28,81.5
26,26,"ORES, SLAG AND ASH.",160.72,281.17,74.95
27,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",37847.56,73520.88,94.26
28,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",543.06,1232.15,126.89
29,29,ORGANIC CHEMICALS,1911.99,3739.38,95.58
30,30,PHARMACEUTICAL PRODUCTS,2.74,3.18,15.88
31,31,FERTILISERS.,1735.18,4139.3,138.55
32,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",46.61,59.31,27.24
