S.No.,HSCode,Commodity,2021-2022,2022-2023,%Growth
1,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",0.18,0.05,-72.72
2,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0.0,0.0
3,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,1.42,0.75,-47.07
4,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,0.69,0.71,3.36
5,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,292.72,218.55,-25.34
6,09,"COFFEE, TEA, MATE AND SPICES.",6.78,4.68,-30.89
7,10,CEREALS.,0.06,0.1,71.21
8,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,2.09,3.05,45.7
9,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",5.05,5.92,17.26
10,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",2.15,5.32,148.17
11,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,0.01,0.04,201.77
12,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.05,0.0
13,17,SUGARS AND SUGAR CONFECTIONERY.,2.75,6.95,153.24
14,18,COCOA AND COCOA PREPARATIONS.,0.11,0.05,-56.93
15,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",0.36,0.23,-36.11
16,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",10.11,5.96,-41.03
17,21,MISCELLANEOUS EDIBLE PREPARATIONS.,0.27,1.3,384.18
18,22,"BEVERAGES, SPIRITS AND VINEGAR.",0.17,0.07,-56.91
19,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,0.17,0.21,21.88
20,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,0.0,0.04,142818.38
21,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",630.48,827.2,31.2
22,26,"ORES, SLAG AND ASH.",1.08,0.52,-51.75
23,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",31875.1,34589.16,8.51
24,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",805.27,1085.9,34.85
25,29,ORGANIC CHEMICALS,84.38,282.45,234.76
26,30,PHARMACEUTICAL PRODUCTS,12.37,13.13,6.19
27,31,FERTILISERS.,557.08,809.56,45.32
28,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",7.97,3.87,-51.43
29,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",3.49,5.35,53.28
30,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",0.13,0.69,452.67
31,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,1.15,1.17,1.98
32,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,0.01,0.0
33,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,0.01,0.15,2154.13
34,38,MISCELLANEOUS CHEMICAL PRODUCTS.,100.94,159.53,58.05
35,39,PLASTIC AND ARTICLES THEREOF.,31.35,36.2,15.47
36,40,RUBBER AND ARTICLES THEREOF.,1.23,2.24,81.66
37,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,5.76,6.04,4.72
38,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",0.02,0.1,404.88
39,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,0.0,0.45,3720144.79
40,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,55.23,48.74,-11.76
41,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",1.83,0.7,-61.95
42,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",0.73,5.82,701.4
43,50,SILK,0.0,0.0,-83.46
44,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",15.08,10.15,-32.69
45,52,COTTON.,14.13,9.83,-30.42
46,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,0.01,0.04,265.66
47,54,MAN-MADE FILAMENTS.,1.02,0.69,-32.77
48,55,MAN-MADE STAPLE FIBRES.,0.22,0.08,-65.61
49,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",0.38,0.37,-2.78
50,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,0.18,0.42,127.36
