S.No.,HSCode,Commodity,2022-2023,2023-2024,%Growth
1,01,LIVE ANIMALS.,0.15,0.8,436.67
2,02,MEAT AND EDIBLE MEAT OFFAL.,0.07,0.0
3,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",5.47,4.19,-23.47
4,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0.55,0.45,-18.96
5,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.05,0.0,-90.54
6,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.13,0.07,-44.59
7,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,13.05,23.13,77.25
8,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,225.01,255.36,13.49
9,09,"COFFEE, TEA, MATE AND SPICES.",28.31,24.03,-15.12
10,10,CEREALS.,0.33,0.56,66.92
11,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,2.65,2.35,-11.33
12,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",15.38,5.59,-63.68
13,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",1.41,2.08,47.13
14,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.0,0.01
15,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,11.01,85.92,680.67
16,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.0,0.09
17,17,SUGARS AND SUGAR CONFECTIONERY.,1.51,2.86,89.46
18,18,COCOA AND COCOA PREPARATIONS.,11.92,9.54,-19.96
19,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",2.5,3.3,31.85
20,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",1.79,2.7,50.38
21,21,MISCELLANEOUS EDIBLE PREPARATIONS.,5.21,4.16,-20.25
22,22,"BEVERAGES, SPIRITS AND VINEGAR.",51.9,54.53,5.07
23,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,4.52,4.42,-2.2
24,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,5.34,25.68,380.99
25,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",1425.46,1372.12,-3.74
26,26,"ORES, SLAG AND ASH.",165.01,210.22,27.4
27,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",90797.84,61356.68,-32.42
28,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",1892.36,1049.14,-44.56
29,29,ORGANIC CHEMICALS,3498.7,2963.36,-15.3
30,30,PHARMACEUTICAL PRODUCTS,1.66,9.75,489.06
31,31,FERTILISERS.,4436.37,2301.63,-48.12
32,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",59.51,667.7,1021.91
33,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",195.39,332.59,70.22
34,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",39.28,42.83,9.05
35,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,3.65,2.33,-36.27
36,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,0.0,0.0
37,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,0.28,0.69,142.56
38,38,MISCELLANEOUS CHEMICAL PRODUCTS.,524.36,341.65,-34.84
39,39,PLASTIC AND ARTICLES THEREOF.,3943.8,3538.91,-10.27
40,40,RUBBER AND ARTICLES THEREOF.,140.69,139.59,-0.78
41,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,39.44,26.8,-32.04
42,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",3.87,7.12,84.22
43,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,15.04,11.88,-20.99
44,45,CORK AND ARTICLES OF CORK.,0.0,0.01,8099.05
45,46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.0,0.0,3781.79
46,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,226.65,160.5,-29.19
47,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",165.55,32.56,-80.33
48,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",2.23,8.49,281.4
49,50,SILK,0.04,0.06,41.73
50,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",2.21,2.66,20.61
51,52,COTTON.,6.47,0.87,-86.53
52,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,0.03,0.03,17.27
53,54,MAN-MADE FILAMENTS.,5.0,6.58,31.64
54,55,MAN-MADE STAPLE FIBRES.,7.76,5.15,-33.63
55,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",3.54,4.6,29.89
56,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,13.81,10.7,-22.47
57,58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,0.43,0.57,32.68
58,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",1.46,1.68,15.23
59,60,KNITTED OR CROCHETED FABRICS.,2.02,2.63,30.08
60,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",8.17,2.46,-69.86
61,62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",25.5,17.01,-33.27
62,63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,25.42,30.2,18.82
63,64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",6.93,5.2,-25.03
64,65,HEADGEAR AND PARTS THEREOF.,0.13,0.23,81.34
