S.No.,HSCode,Commodity,2021-2022,2022-2023,%Growth
1,02,MEAT AND EDIBLE MEAT OFFAL.,0.4,0.51,26.18
2,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",153.12,143.11,-6.54
3,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",1.43,0.64,-55.62
4,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.47,0.52,10.75
5,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,5.4,4.42,-18.17
6,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,58.08,77.36,33.2
7,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,59.02,66.56,12.77
8,09,"COFFEE, TEA, MATE AND SPICES.",167.83,175.71,4.7
9,10,CEREALS.,150.71,236.74,57.08
10,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,23.58,20.85,-11.57
11,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",37.41,41.81,11.75
12,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",22.6,27.82,23.08
13,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,2.47,3.18,28.64
14,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,37.39,53.47,43.0
15,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",7.93,9.03,13.78
16,17,SUGARS AND SUGAR CONFECTIONERY.,38.85,210.32,441.34
17,18,COCOA AND COCOA PREPARATIONS.,13.29,9.28,-30.17
18,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",36.7,36.16,-1.48
19,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",55.77,62.94,12.86
20,21,MISCELLANEOUS EDIBLE PREPARATIONS.,69.28,84.09,21.38
21,22,"BEVERAGES, SPIRITS AND VINEGAR.",2.5,5.05,101.79
22,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,33.35,28.96,-13.15
23,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,8.39,29.54,252.29
24,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",128.42,66.74,-48.03
25,26,"ORES, SLAG AND ASH.",10.73,86.4,705.13
26,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",2363.41,4432.03,87.53
27,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",87.91,191.99,118.4
28,29,ORGANIC CHEMICALS,813.67,798.18,-1.9
29,30,PHARMACEUTICAL PRODUCTS,760.95,699.9,-8.02
30,31,FERTILISERS.,1.35,1.68,24.62
31,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",332.83,249.12,-25.15
32,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",85.78,80.71,-5.91
33,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",49.29,58.11,17.89
34,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,3.62,6.47,78.62
35,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,7.46,11.1,48.69
36,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,0.31,0.25,-21.34
37,38,MISCELLANEOUS CHEMICAL PRODUCTS.,238.24,258.82,8.64
38,39,PLASTIC AND ARTICLES THEREOF.,542.38,419.61,-22.64
39,40,RUBBER AND ARTICLES THEREOF.,225.36,198.19,-12.06
40,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,13.16,16.56,25.78
41,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",221.62,220.8,-0.37
42,43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.08,0.05,-32.0
43,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,27.3,21.01,-23.06
44,45,CORK AND ARTICLES OF CORK.,0.19,0.28,45.2
45,46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",9.39,6.7,-28.68
46,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,0.0,0.0,-30.64
47,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",190.42,201.46,5.8
48,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",34.13,29.96,-12.23
49,50,SILK,7.0,6.66,-4.85
50,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",26.14,34.51,32.02
51,52,COTTON.,247.85,125.36,-49.42
52,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,33.59,24.82,-26.1
53,54,MAN-MADE FILAMENTS.,420.71,351.14,-16.54
54,55,MAN-MADE STAPLE FIBRES.,304.52,259.05,-14.93
55,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",36.69,35.47,-3.31
56,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,115.88,88.74,-23.42
57,58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,20.25,24.44,20.7
58,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",6.61,7.12,7.75
59,60,KNITTED OR CROCHETED FABRICS.,7.15,3.74,-47.7
60,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",726.3,672.13,-7.46
61,62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",683.0,834.15,22.13
62,63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,321.9,256.61,-20.28
63,64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",291.06,334.26,14.84
64,65,HEADGEAR AND PARTS THEREOF.,7.4,7.07,-4.53
65,66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.15,0.17,17.93
66,67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,2.24,2.33,4.01
67,68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",203.58,131.83,-35.24
68,69,CERAMIC PRODUCTS.,125.45,165.17,31.66
69,70,GLASS AND GLASSWARE.,44.81,44.51,-0.66
70,71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",940.61,1166.56,24.02
71,72,IRON AND STEEL,1564.05,952.6,-39.09
72,73,ARTICLES OF IRON OR STEEL,472.5,397.92,-15.78
73,74,COPPER AND ARTICLES THEREOF.,39.92,37.07,-7.13
74,75,NICKEL AND ARTICLES THEREOF.,15.26,21.19,38.86
75,76,ALUMINIUM AND ARTICLES THEREOF.,1002.3,427.0,-57.4
