S.No.,HSCode,Commodity,2019-2020,2020-2021,%Growth
1,01,LIVE ANIMALS.,0.22,0.07,-66.27
2,02,MEAT AND EDIBLE MEAT OFFAL.,15.18,11.18,-26.36
3,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",27.16,22.34,-17.74
4,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",3.44,3.23,-6.22
5,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.01,0.0,-94.52
6,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.5,0.69,40.12
7,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,8.99,10.58,17.68
8,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,2.86,3.43,19.92
9,09,"COFFEE, TEA, MATE AND SPICES.",9.07,14.7,61.96
10,10,CEREALS.,308.17,563.87,82.97
11,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,4.33,6.89,59.21
12,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",9.0,11.57,28.49
13,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",1.17,1.69,44.47
14,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.52,0.63,21.21
15,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,1.73,2.52,45.98
16,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.34,0.46,35.07
17,17,SUGARS AND SUGAR CONFECTIONERY.,425.92,413.43,-2.93
18,18,COCOA AND COCOA PREPARATIONS.,1.65,2.11,27.84
19,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",15.18,19.12,26.01
20,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",8.48,10.11,19.28
21,21,MISCELLANEOUS EDIBLE PREPARATIONS.,9.25,12.51,35.35
22,22,"BEVERAGES, SPIRITS AND VINEGAR.",4.72,6.58,39.63
23,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,18.42,11.12,-39.64
24,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,8.28,8.14,-1.74
25,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",17.2,20.17,17.23
26,26,"ORES, SLAG AND ASH.",1.06,1.44,36.47
27,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",2067.72,969.24,-53.13
28,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",36.84,34.22,-7.09
29,29,ORGANIC CHEMICALS,79.01,82.07,3.87
30,30,PHARMACEUTICAL PRODUCTS,672.72,751.92,11.77
31,31,FERTILISERS.,7.33,3.73,-49.14
32,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",56.29,63.67,13.11
33,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",37.33,37.32,0.0
34,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",15.13,15.5,2.49
