S.No.,HSCode,Commodity,2020-2021,2021-2022,%Growth
1,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0.0,0.03
2,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.0,0.01
3,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,126.24,294.68,133.42
4,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,23.28,47.85,105.53
5,09,"COFFEE, TEA, MATE AND SPICES.",1.51,0.92,-39.4
6,10,CEREALS.,0.0,0.0
7,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",23.72,103.91,338.11
8,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",0.06,0.0,-99.48
9,17,SUGARS AND SUGAR CONFECTIONERY.,0.0,0.0
10,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",0.0,0.0
11,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",0.0,0.0
12,22,"BEVERAGES, SPIRITS AND VINEGAR.",0.0,0.0
13,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,0.0,3.41
14,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,4.92,6.93,40.71
15,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",2.45,4.68,91.0
16,26,"ORES, SLAG AND ASH.",20.31,24.4,20.12
17,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",2182.36,3604.12,65.15
18,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",0.08,0.08,0.65
19,29,ORGANIC CHEMICALS,0.27,0.0
20,30,PHARMACEUTICAL PRODUCTS,0.39,0.09,-77.84
