S.No.,HSCode,Commodity,2023-2024,2024-2025,%Growth
52,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,15.39,17.15,11.44
53,54,MAN-MADE FILAMENTS.,35.12,38.01,8.24
54,55,MAN-MADE STAPLE FIBRES.,9.16,7.46,-18.51
55,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",15.33,19.53,27.36
56,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,79.52,92.71,16.59
57,58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,2.14,1.77,-17.33
58,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",5.65,7.6,34.41
59,60,KNITTED OR CROCHETED FABRICS.,0.52,0.46,-12.01
60,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",161.02,197.23,22.49
61,62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",208.97,203.42,-2.66
62,63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,208.9,239.41,14.6
63,64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",32.64,30.86,-5.45
64,65,HEADGEAR AND PARTS THEREOF.,3.3,3.75,13.61
65,66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.44,0.06,-86.44
66,67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,0.63,0.87,39.59
67,68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",17.28,17.38,0.55
68,69,CERAMIC PRODUCTS.,23.79,25.69,7.96
69,70,GLASS AND GLASSWARE.,22.55,21.52,-4.58
70,71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",322.76,344.24,6.66
71,72,IRON AND STEEL,60.33,56.92,-5.65
72,73,ARTICLES OF IRON OR STEEL,272.23,217.88,-19.97
73,74,COPPER AND ARTICLES THEREOF.,15.09,13.38,-11.39
74,75,NICKEL AND ARTICLES THEREOF.,0.18,0.43,137.5
75,76,ALUMINIUM AND ARTICLES THEREOF.,74.72,50.24,-32.76
76,78,LEAD AND ARTICLES THEREOF.,1.56,1.7,9.43
77,79,ZINC AND ARTICLES THEREOF.,4.74,5.07,6.99
78,80,TIN AND ARTICLES THEREOF.,0.0,0.0,-85.27
79,81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,0.18,0.05,-71.93
80,82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",33.82,36.91,9.12
81,83,MISCELLANEOUS ARTICLES OF BASE METAL.,16.77,17.58,4.81
82,84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",407.55,397.52,-2.46
83,85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",454.12,399.79,-11.96
84,86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",11.11,9.47,-14.79
85,87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",300.1,273.05,-9.01
86,88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",3.33,3.84,15.5
87,89,"SHIPS, BOATS AND FLOATING STRUCTURES.",0.03,0.25,912.35
88,90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",55.95,66.12,18.19
89,91,CLOCKS AND WATCHES AND PARTS THEREOF.,0.82,0.69,-16.29
90,92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,0.77,0.66,-14.83
91,93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,1.09,0.23,-78.67
92,94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",63.59,62.53,-1.66
93,95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",37.66,38.35,1.83
94,96,MISCELLANEOUS MANUFACTURED ARTICLES.,15.6,11.97,-23.29
95,97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,1.31,1.21,-7.67
96,98,PROJECT GOODS; SOME SPECIAL USES.,0.04,0.05,20.7
97,99,MISCELLANEOUS GOODS.,0.01,0.0,-78.15
,,Total,8685.08,9499.04,9.37
