S.No.,HSCode,Commodity,2020-2021,2021-2022,%Growth
1,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",0.0,0.0,47.59
2,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0.0,0.0
3,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.08,0.23,187.72
4,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,3.03,1.18,-61.21
5,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,764.23,945.49,23.72
6,09,"COFFEE, TEA, MATE AND SPICES.",27.02,20.31,-24.84
7,10,CEREALS.,0.0,0.0
8,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,0.0,0.0,-48.6
9,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",243.89,242.47,-0.58
10,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",17.08,19.15,12.09
11,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.2,0.1,-47.41
12,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,3.06,77.59,2432.24
13,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.0,0.0,233.27
14,17,SUGARS AND SUGAR CONFECTIONERY.,0.0,0.0
15,18,COCOA AND COCOA PREPARATIONS.,29.61,22.47,-24.1
16,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",0.05,0.02,-63.41
17,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",0.0,0.0,6310.68
18,21,MISCELLANEOUS EDIBLE PREPARATIONS.,0.05,0.02,-63.87
19,22,"BEVERAGES, SPIRITS AND VINEGAR.",0.02,0.02,-24.49
20,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,21.26,26.4,24.15
21,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",74.05,162.3,119.17
22,26,"ORES, SLAG AND ASH.",361.9,542.62,49.94
23,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",6747.82,13872.27,105.58
24,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",322.75,534.09,65.48
25,29,ORGANIC CHEMICALS,0.45,0.81,80.86
26,30,PHARMACEUTICAL PRODUCTS,0.02,0.0,-87.11
27,31,FERTILISERS.,0.0,145.17
28,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",0.01,0.0,-75.27
29,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",0.07,0.02,-71.43
30,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",0.0,0.01,67.16
31,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,0.04,0.0,-100.0
32,38,MISCELLANEOUS CHEMICAL PRODUCTS.,0.27,1.04,286.99
33,39,PLASTIC AND ARTICLES THEREOF.,0.78,4.2,437.44
34,40,RUBBER AND ARTICLES THEREOF.,76.74,169.19,120.47
35,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,13.86,11.82,-14.68
36,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",0.0,0.0
37,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,168.34,236.04,40.22
38,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,0.65,1.84,183.98
39,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",0.0,0.05,5830.99
40,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",0.0,0.0,-90.18
41,52,COTTON.,36.87,22.24,-39.69
42,54,MAN-MADE FILAMENTS.,0.0,0.0
43,55,MAN-MADE STAPLE FIBRES.,0.0,0.54
44,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",0.0,0.0
