S.No.,HSCode,Commodity,2022-2023,2023-2024,%Growth
1,01,LIVE ANIMALS.,0.04,0.18,386.17
2,02,MEAT AND EDIBLE MEAT OFFAL.,8.71,9.36,7.44
3,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",0.0,0.12
4,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0.28,0.63,122.44
5,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.01,0.05,511.89
6,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.01,0.05,270.61
7,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,0.49,0.47,-2.32
8,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,0.48,0.16,-65.8
9,09,"COFFEE, TEA, MATE AND SPICES.",0.51,0.6,18.18
10,10,CEREALS.,41.0,18.99,-53.67
11,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,0.97,0.61,-36.84
12,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",1.12,0.93,-16.79
13,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",0.1,0.39,306.59
14,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.0,0.01,26.08
15,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,0.61,0.17,-72.88
16,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.59,0.02,-97.17
17,17,SUGARS AND SUGAR CONFECTIONERY.,35.74,27.83,-22.13
18,18,COCOA AND COCOA PREPARATIONS.,0.29,1.1,274.38
19,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",36.01,31.15,-13.51
20,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",0.35,1.18,240.79
21,21,MISCELLANEOUS EDIBLE PREPARATIONS.,3.79,3.49,-7.85
22,22,"BEVERAGES, SPIRITS AND VINEGAR.",31.67,25.04,-20.93
23,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,0.62,0.53,-14.16
24,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,1.01,4.11,305.4
25,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",1.17,2.21,88.33
26,26,"ORES, SLAG AND ASH.",0.0,0.0,2076.75
27,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",13.14,68.29,419.85
28,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",8.62,9.31,8.08
29,29,ORGANIC CHEMICALS,36.75,29.78,-18.96
30,30,PHARMACEUTICAL PRODUCTS,427.06,429.57,0.59
31,31,FERTILISERS.,0.15,0.08,-49.6
32,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",7.37,7.25,-1.56
33,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",12.71,12.49,-1.72
34,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",9.2,7.45,-19.02
