S.No.,HSCode,Commodity,2023-2024,2024-2025,%Growth
1,01,LIVE ANIMALS.,0.0,0.0
2,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",0.12,0.07,-40.91
3,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0.12,0.0,-95.9
4,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.77,0.94,22.86
5,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.81,0.72,-11.04
6,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,113.05,212.45,87.92
7,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,53.72,67.23,25.15
8,09,"COFFEE, TEA, MATE AND SPICES.",8.54,4.35,-48.99
9,10,CEREALS.,0.03,0.44,1424.29
10,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,0.0,0.0
11,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",139.35,164.77,18.24
12,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",11.86,16.58,39.82
13,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,11.5,2.67,-76.82
14,17,SUGARS AND SUGAR CONFECTIONERY.,14.85,0.05,-99.65
15,18,COCOA AND COCOA PREPARATIONS.,0.58,1.35,130.5
16,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",0.09,1.54,1712.52
17,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",3.12,5.9,89.43
18,21,MISCELLANEOUS EDIBLE PREPARATIONS.,0.22,0.15,-33.37
19,22,"BEVERAGES, SPIRITS AND VINEGAR.",0.12,0.09,-24.6
20,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,0.03,0.12,354.15
21,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,0.38,0.0
22,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",575.14,667.67,16.09
23,26,"ORES, SLAG AND ASH.",3.46,4.67,34.79
24,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",1483.1,1509.69,1.79
25,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",760.11,514.01,-32.38
26,29,ORGANIC CHEMICALS,26.86,15.11,-43.75
27,30,PHARMACEUTICAL PRODUCTS,0.63,0.04,-93.02
28,31,FERTILISERS.,678.09,858.53,26.61
29,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",2.93,4.66,59.02
30,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",3.39,3.76,10.81
31,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",2.16,2.57,19.12
32,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,0.39,0.35,-9.56
33,38,MISCELLANEOUS CHEMICAL PRODUCTS.,19.38,24.64,27.17
34,39,PLASTIC AND ARTICLES THEREOF.,5.34,8.16,52.86
35,40,RUBBER AND ARTICLES THEREOF.,1.19,0.9,-24.33
36,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,16.04,16.4,2.26
37,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",0.01,0.0,-83.43
38,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,0.17,0.03,-79.24
39,45,CORK AND ARTICLES OF CORK.,2.76,2.55,-7.84
40,46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.0,0.04
41,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,12.88,13.06,1.4
42,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",0.22,0.33,52.06
43,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",0.04,0.04,16.5
44,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",4.66,6.21,33.37
45,52,COTTON.,105.55,123.9,17.39
46,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,18.43,27.12,47.15
47,54,MAN-MADE FILAMENTS.,0.19,0.97,424.81
48,55,MAN-MADE STAPLE FIBRES.,0.19,0.16,-14.9
49,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",0.05,0.09,86.02
50,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,1.01,1.09,7.25
51,58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,0.05,0.11,152.01
52,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",0.03,0.02,-53.77
53,60,KNITTED OR CROCHETED FABRICS.,0.13,0.24,86.88
54,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",0.66,1.06,61.16
55,62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",0.66,0.94,40.84
56,63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,1.52,1.09,-28.0
57,64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",0.0,0.0
58,65,HEADGEAR AND PARTS THEREOF.,0.0,0.0,521.72
59,68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",1.83,0.53,-71.14
60,69,CERAMIC PRODUCTS.,0.3,0.17,-42.38
61,70,GLASS AND GLASSWARE.,1.83,2.26,23.37
62,71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",3.7,1.42,-61.63
63,72,IRON AND STEEL,49.57,46.66,-5.86
64,73,ARTICLES OF IRON OR STEEL,4.24,7.69,81.3
65,74,COPPER AND ARTICLES THEREOF.,11.08,3.06,-72.41
66,75,NICKEL AND ARTICLES THEREOF.,0.85,1.05,24.05
67,76,ALUMINIUM AND ARTICLES THEREOF.,27.2,18.57,-31.73
68,78,LEAD AND ARTICLES THEREOF.,21.8,31.91,46.37
69,79,ZINC AND ARTICLES THEREOF.,0.99,1.6,61.23
70,81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,1.09,0.27,-75.36
71,82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",0.14,0.08,-43.56
72,83,MISCELLANEOUS ARTICLES OF BASE METAL.,0.44,0.0,-99.04
73,84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",10.79,8.14,-24.54
74,85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",15.98,18.05,12.94
75,86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",0.0,0.01,240.05
76,87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",1.1,1.09,-1.24
77,88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",0.06,35.76,61849.02
78,89,"SHIPS, BOATS AND FLOATING STRUCTURES.",7.43,2.68,-63.89
79,90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",4.64,2.64,-43.07
80,91,CLOCKS AND WATCHES AND PARTS THEREOF.,0.04,0.0
81,92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,0.04,0.0
82,94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",0.2,0.25,23.59
83,95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",0.01,0.04,595.29
84,96,MISCELLANEOUS MANUFACTURED ARTICLES.,0.61,0.0,-99.45
85,97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,0.03,0.0
86,98,PROJECT GOODS; SOME SPECIAL USES.,0.13,0.01,-91.12
87,99,MISCELLANEOUS GOODS.,0.2,0.52,157.61
,,Total,4252.95,4474.11,5.2
