S.No.,HSCode,Commodity,2021-2022,2022-2023,%Growth
1,02,MEAT AND EDIBLE MEAT OFFAL.,0.0,0.0
2,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",1.11,1.48,33.93
3,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0.0,0.0,123.79
4,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.44,0.03,-93.37
5,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.08,0.12,39.32
6,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,7.28,5.86,-19.46
7,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,5.25,4.84,-7.71
8,09,"COFFEE, TEA, MATE AND SPICES.",6.36,8.06,26.66
9,10,CEREALS.,3.63,5.29,45.95
10,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,44.97,72.14,60.44
11,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",4.74,2.26,-52.22
12,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",1.19,1.14,-3.67
13,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.01,0.0,-51.95
14,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,0.34,0.3,-10.92
15,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.23,0.08,-66.67
16,17,SUGARS AND SUGAR CONFECTIONERY.,0.13,0.05,-59.76
17,18,COCOA AND COCOA PREPARATIONS.,0.06,0.01,-90.88
18,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",0.45,0.37,-18.12
19,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",4.53,3.62,-19.98
20,21,MISCELLANEOUS EDIBLE PREPARATIONS.,4.36,2.15,-50.65
21,22,"BEVERAGES, SPIRITS AND VINEGAR.",0.18,0.11,-39.7
22,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,32.27,11.94,-63.0
23,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,0.37,1.13,208.7
24,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",2.78,2.14,-23.06
25,26,"ORES, SLAG AND ASH.",0.0,0.0
26,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",0.01,0.41,7136.76
27,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",1.95,33.28,1605.98
28,29,ORGANIC CHEMICALS,695.69,621.03,-10.73
29,30,PHARMACEUTICAL PRODUCTS,20.61,24.68,19.7
30,31,FERTILISERS.,0.01,0.03,138.54
31,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",22.81,14.61,-35.96
32,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",6.15,10.16,65.17
33,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",0.96,0.91,-5.35
34,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,0.18,0.09,-46.59
35,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,0.0,0.0,1060.77
36,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,0.0,0.0,4227.04
37,38,MISCELLANEOUS CHEMICAL PRODUCTS.,4.96,6.27,26.25
38,39,PLASTIC AND ARTICLES THEREOF.,10.51,8.69,-17.32
39,40,RUBBER AND ARTICLES THEREOF.,19.49,16.49,-15.41
40,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,1.38,0.29,-78.82
41,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",15.68,20.2,28.85
42,43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.0,0.01,227.49
43,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,3.29,2.01,-39.06
44,45,CORK AND ARTICLES OF CORK.,0.0,0.0
45,46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.91,0.64,-29.74
46,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,0.0,0.0,-99.55
47,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",6.24,7.12,14.07
48,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",0.34,0.31,-8.14
49,50,SILK,0.4,0.69,71.67
50,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",0.01,0.0,-50.16
51,52,COTTON.,5.1,4.29,-15.83
52,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,0.54,0.32,-40.44
53,54,MAN-MADE FILAMENTS.,0.39,0.44,14.01
54,55,MAN-MADE STAPLE FIBRES.,0.31,0.3,-5.54
55,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",24.91,23.82,-4.39
56,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,10.55,7.63,-27.65
57,58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,0.09,0.13,43.96
58,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",0.61,0.72,19.41
59,60,KNITTED OR CROCHETED FABRICS.,0.02,0.01,-75.73
60,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",24.94,32.3,29.51
61,62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",18.95,25.31,33.59
62,63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,40.26,38.27,-4.94
63,64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",11.15,12.87,15.45
64,65,HEADGEAR AND PARTS THEREOF.,0.16,0.18,13.7
65,66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.0,0.0,-72.05
66,67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,0.74,0.93,24.95
67,68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",4.09,4.19,2.63
68,69,CERAMIC PRODUCTS.,0.45,0.45,-0.14
69,70,GLASS AND GLASSWARE.,4.89,3.74,-23.41
70,71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",172.79,388.33,124.74
71,72,IRON AND STEEL,223.44,21.99,-90.16
72,73,ARTICLES OF IRON OR STEEL,30.11,35.49,17.86
73,74,COPPER AND ARTICLES THEREOF.,2.3,2.09,-9.33
74,75,NICKEL AND ARTICLES THEREOF.,0.06,0.27,334.06
75,76,ALUMINIUM AND ARTICLES THEREOF.,10.79,7.5,-30.49
76,78,LEAD AND ARTICLES THEREOF.,0.01,0.0
77,79,ZINC AND ARTICLES THEREOF.,0.04,0.02,-52.51
78,81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,0.33,0.3,-9.87
79,82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",2.75,2.66,-3.32
80,83,MISCELLANEOUS ARTICLES OF BASE METAL.,1.63,1.1,-32.57
81,84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",59.93,72.13,20.36
82,85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",56.27,48.19,-14.36
83,86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",0.08,0.78,813.8
84,87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",11.34,22.87,101.73
85,88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",20.67,45.18,118.63
86,89,"SHIPS, BOATS AND FLOATING STRUCTURES.",0.0,105.49
87,90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",22.96,84.07,266.17
88,91,CLOCKS AND WATCHES AND PARTS THEREOF.,21.51,23.77,10.5
89,92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,0.06,0.05,-5.89
90,93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,0.01,0.0,-76.54
91,94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",10.23,7.14,-30.25
92,95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",5.56,4.21,-24.21
93,96,MISCELLANEOUS MANUFACTURED ARTICLES.,0.44,0.42,-3.37
94,97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,8.21,5.38,-34.48
95,98,PROJECT GOODS; SOME SPECIAL USES.,0.0,0.01,570.1
96,99,MISCELLANEOUS GOODS.,0.0,0.0,-8.38
,,Total,1742.01,1926.43,10.59
