S.No.,HSCode,Commodity,2023-2024,2024-2025,%Growth
1,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",0.55,1.41,156.69
2,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0.0,0.08,3295.19
3,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.79,1.03,30.22
4,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.44,0.43,-2.27
5,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,374.92,486.06,29.65
6,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,196.8,374.74,90.41
7,09,"COFFEE, TEA, MATE AND SPICES.",208.02,242.73,16.68
8,10,CEREALS.,0.05,0.0
9,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,0.0,0.0
10,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",79.45,25.78,-67.55
11,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",1.71,0.87,-49.21
12,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.08,0.04,-41.67
13,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,0.1,0.1,2.64
14,17,SUGARS AND SUGAR CONFECTIONERY.,0.0,0.34,26590.3
15,18,COCOA AND COCOA PREPARATIONS.,1.58,6.46,307.88
16,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",0.02,0.03,34.56
17,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",1.03,0.26,-74.95
18,21,MISCELLANEOUS EDIBLE PREPARATIONS.,1.65,2.36,43.14
19,22,"BEVERAGES, SPIRITS AND VINEGAR.",0.02,0.28,1450.19
20,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,24.47,13.31,-45.61
21,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",19.85,22.72,14.45
22,26,"ORES, SLAG AND ASH.",77.04,286.79,272.24
23,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",29.85,64.45,115.9
24,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",29.4,15.57,-47.05
25,29,ORGANIC CHEMICALS,2.19,2.88,31.34
26,30,PHARMACEUTICAL PRODUCTS,0.42,0.05,-88.52
27,31,FERTILISERS.,9.13,0.03,-99.69
28,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",2.51,3.01,20.07
29,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",18.4,25.08,36.32
30,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",0.05,0.02,-52.71
31,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,3.35,0.39,-88.26
32,38,MISCELLANEOUS CHEMICAL PRODUCTS.,3.62,4.28,18.14
33,39,PLASTIC AND ARTICLES THEREOF.,2.4,1.96,-18.37
34,40,RUBBER AND ARTICLES THEREOF.,0.66,1.14,72.3
35,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,1.4,2.14,52.87
36,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",0.0,0.0
37,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,24.19,38.65,59.76
38,46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.03,0.0,-99.49
39,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,7.26,7.74,6.67
40,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",0.06,0.08,35.35
41,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",0.0,0.01,300.22
42,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",1.11,1.11,0.74
43,52,COTTON.,23.53,30.93,31.46
44,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,16.24,23.52,44.83
45,54,MAN-MADE FILAMENTS.,0.05,0.01,-69.55
46,55,MAN-MADE STAPLE FIBRES.,0.05,0.06,17.05
47,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",0.0,0.0,-87.05
48,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,0.0,0.0,-73.09
49,58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,0.0,0.0
50,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",0.01,0.0,-97.79
51,60,KNITTED OR CROCHETED FABRICS.,0.43,0.41,-6.18
52,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",0.21,0.14,-32.18
53,62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",0.45,0.58,28.68
54,63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,0.62,0.67,8.11
55,64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",0.0,0.0,1331.04
56,65,HEADGEAR AND PARTS THEREOF.,0.0,0.01,47075.27
57,68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",0.01,0.02,233.8
58,69,CERAMIC PRODUCTS.,0.03,0.01,-70.2
59,70,GLASS AND GLASSWARE.,0.02,0.06,225.51
60,71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",1061.94,730.61,-31.2
61,72,IRON AND STEEL,63.85,60.83,-4.73
62,73,ARTICLES OF IRON OR STEEL,1.39,1.15,-17.81
63,74,COPPER AND ARTICLES THEREOF.,1497.4,1979.56,32.2
64,75,NICKEL AND ARTICLES THEREOF.,17.03,12.56,-26.27
