S.No.,HSCode,Commodity,2019-2020,2020-2021,%Growth
1,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",0.0,0.08
2,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0.09,0.0
3,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",1.35,0.37,-72.75
4,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.05,0.21,315.96
5,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,36.72,56.39,53.58
6,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,31.56,29.95,-5.1
7,09,"COFFEE, TEA, MATE AND SPICES.",1.1,1.82,64.77
8,10,CEREALS.,0.01,0.08,437.12
9,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,0.0,0.0
10,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",177.41,119.5,-32.65
11,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",10.82,6.95,-35.77
12,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.02,0.01,-67.93
13,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,0.28,51.96,18144.08
14,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.17,0.0
15,17,SUGARS AND SUGAR CONFECTIONERY.,0.0,0.0
16,18,COCOA AND COCOA PREPARATIONS.,3.15,2.83,-10.1
17,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",0.02,0.04,56.22
18,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",1.1,1.23,11.67
19,21,MISCELLANEOUS EDIBLE PREPARATIONS.,0.07,0.27,298.3
20,22,"BEVERAGES, SPIRITS AND VINEGAR.",0.01,0.0
21,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,0.12,3.87,2994.66
22,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,0.0,0.0,-99.05
23,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",361.7,352.64,-2.5
24,26,"ORES, SLAG AND ASH.",1.43,1.85,29.49
25,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",3514.27,1664.24,-52.64
26,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",837.06,853.95,2.02
27,29,ORGANIC CHEMICALS,7.51,26.01,246.49
28,30,PHARMACEUTICAL PRODUCTS,0.19,0.05,-73.67
29,31,FERTILISERS.,274.76,854.96,211.17
30,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",3.32,3.29,-0.74
31,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",2.85,2.93,2.85
32,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",0.56,3.94,599.31
33,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,0.08,0.11,44.86
34,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,0.0,0.0
35,38,MISCELLANEOUS CHEMICAL PRODUCTS.,9.64,5.13,-46.78
36,39,PLASTIC AND ARTICLES THEREOF.,34.73,20.04,-42.28
37,40,RUBBER AND ARTICLES THEREOF.,1.26,0.75,-40.28
38,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,12.39,6.65,-46.31
39,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",0.0,0.02,1099.35
40,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,0.63,0.68,7.85
41,45,CORK AND ARTICLES OF CORK.,0.9,0.89,-1.2
42,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,5.5,5.57,1.37
43,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",0.18,0.08,-56.62
44,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",0.05,0.07,48.8
45,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",7.77,5.62,-27.63
46,52,COTTON.,90.54,99.92,10.36
47,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,0.94,0.31,-66.78
48,54,MAN-MADE FILAMENTS.,0.01,0.44,5019.9
49,55,MAN-MADE STAPLE FIBRES.,0.14,0.18,25.05
50,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",0.03,0.19,574.51
51,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,0.87,0.55,-37.1
52,58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,0.02,0.01,-41.7
53,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",0.06,0.06,5.85
54,60,KNITTED OR CROCHETED FABRICS.,0.04,0.04,0.83
55,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",0.38,0.42,8.92
56,62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",0.75,1.01,33.51
57,63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,2.16,1.51,-29.95
58,64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",0.01,0.03,205.31
59,65,HEADGEAR AND PARTS THEREOF.,0.0,0.0,-77.25
60,66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.0,0.0
61,67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,0.01,0.0
62,68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",2.12,1.08,-49.16
63,69,CERAMIC PRODUCTS.,0.34,0.15,-55.55
64,70,GLASS AND GLASSWARE.,10.82,8.45,-21.91
