S.No.,HSCode,Commodity,2023-2024,2024-2025,%Growth
1,02,MEAT AND EDIBLE MEAT OFFAL.,0.15,0.02,-87.29
2,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",13.89,21.16,52.4
3,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0.66,0.33,-49.79
4,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.56,0.35,-37.42
5,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.22,0.63,189.14
6,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,9.72,9.76,0.4
7,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,1.28,0.71,-44.97
8,09,"COFFEE, TEA, MATE AND SPICES.",31.93,36.8,15.25
9,10,CEREALS.,139.26,106.7,-23.38
10,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,2.5,1.87,-25.15
11,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",5.7,8.27,44.94
12,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",6.16,6.92,12.35
13,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.55,1.12,103.21
14,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,6.83,6.84,0.17
15,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",1.62,0.36,-77.92
16,17,SUGARS AND SUGAR CONFECTIONERY.,5.59,5.37,-3.91
17,18,COCOA AND COCOA PREPARATIONS.,0.57,0.5,-12.63
18,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",17.16,18.01,4.99
19,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",11.37,11.6,1.97
20,21,MISCELLANEOUS EDIBLE PREPARATIONS.,13.0,15.11,16.24
21,22,"BEVERAGES, SPIRITS AND VINEGAR.",2.04,3.14,53.53
22,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,0.19,0.67,249.6
23,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,9.36,13.55,44.68
24,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",10.3,7.08,-31.27
25,26,"ORES, SLAG AND ASH.",1.47,0.3,-79.85
26,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",4660.63,3087.69,-33.75
27,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",77.16,92.28,19.59
28,29,ORGANIC CHEMICALS,89.76,92.22,2.74
29,30,PHARMACEUTICAL PRODUCTS,748.62,699.27,-6.59
30,31,FERTILISERS.,0.46,0.42,-9.25
31,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",49.87,48.05,-3.65
32,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",59.01,55.91,-5.25
33,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",10.4,12.43,19.51
34,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,2.01,2.68,33.12
35,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,18.04,27.84,54.33
36,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,0.13,0.27,110.17
37,38,MISCELLANEOUS CHEMICAL PRODUCTS.,73.99,88.86,20.09
38,39,PLASTIC AND ARTICLES THEREOF.,156.29,151.86,-2.83
39,40,RUBBER AND ARTICLES THEREOF.,88.64,84.1,-5.13
40,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,5.31,2.84,-46.56
41,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",8.79,9.24,5.06
42,43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.01,0.01,93.47
43,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,2.75,2.88,4.57
44,45,CORK AND ARTICLES OF CORK.,0.12,0.09,-25.03
45,46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.46,0.29,-36.28
46,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",41.61,46.4,11.52
47,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",5.04,4.43,-12.12
48,50,SILK,0.01,0.04,271.73
49,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",0.13,0.06,-49.56
50,52,COTTON.,41.61,39.36,-5.42
51,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,2.8,3.46,23.55
52,54,MAN-MADE FILAMENTS.,10.12,13.16,30.08
53,55,MAN-MADE STAPLE FIBRES.,31.27,28.2,-9.83
54,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",9.08,8.7,-4.28
55,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,11.47,12.81,11.7
56,58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,0.81,1.12,37.71
57,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",10.96,12.06,10.05
58,60,KNITTED OR CROCHETED FABRICS.,4.55,5.75,26.17
59,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",53.76,50.94,-5.24
60,62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",49.4,46.94,-4.98
61,63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,36.63,42.51,16.04
62,64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",22.92,20.14,-12.15
63,65,HEADGEAR AND PARTS THEREOF.,0.67,0.9,35.06
64,66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.13,0.04,-72.71
65,67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,0.02,0.07,224.7
66,68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",8.52,9.82,15.22
67,69,CERAMIC PRODUCTS.,67.79,52.41,-22.7
68,70,GLASS AND GLASSWARE.,10.72,12.12,13.15
69,71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",89.98,158.54,76.19
70,72,IRON AND STEEL,58.97,43.94,-25.48
71,73,ARTICLES OF IRON OR STEEL,127.6,45.47,-64.37
72,74,COPPER AND ARTICLES THEREOF.,12.55,7.55,-39.86
73,75,NICKEL AND ARTICLES THEREOF.,0.94,0.89,-5.26
74,76,ALUMINIUM AND ARTICLES THEREOF.,38.5,59.04,53.34
75,78,LEAD AND ARTICLES THEREOF.,0.16,1.63,914.73
76,79,ZINC AND ARTICLES THEREOF.,1.52,3.73,145.95
77,80,TIN AND ARTICLES THEREOF.,0.49,0.04,-91.65
78,81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,0.54,1.67,208.25
79,82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",22.65,31.84,40.6
80,83,MISCELLANEOUS ARTICLES OF BASE METAL.,21.58,23.52,8.99
81,84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",388.81,379.51,-2.39
82,85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",373.87,359.7,-3.79
83,86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",0.36,0.59,65.17
84,87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",1328.38,1644.8,23.82
85,88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",0.63,2.33,268.44
86,89,"SHIPS, BOATS AND FLOATING STRUCTURES.",0.0,0.0,1654.62
87,90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",42.15,48.87,15.95
88,91,CLOCKS AND WATCHES AND PARTS THEREOF.,0.35,0.06,-82.19
89,92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,0.06,0.06,-0.39
90,93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,0.28,0.2,-29.36
91,94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",10.17,12.3,20.9
92,95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",9.15,10.71,17.12
93,96,MISCELLANEOUS MANUFACTURED ARTICLES.,5.8,6.81,17.53
94,97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,0.51,0.12,-76.22
95,98,PROJECT GOODS; SOME SPECIAL USES.,0.08,0.07,-2.22
96,99,MISCELLANEOUS GOODS.,0.0,0.0,-10.7
