S.No.,HSCode,Commodity,2022-2023,2023-2024,%Growth
1,01,LIVE ANIMALS.,2.97,5.94,99.99
2,02,MEAT AND EDIBLE MEAT OFFAL.,0.0,0.53
3,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",2.22,1.56,-30.07
4,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",2.35,7.64,225.74
5,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.21,0.09,-58.47
6,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,1.28,0.16,-87.78
7,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,5.99,88.51,1378.93
8,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,94.46,101.72,7.68
9,09,"COFFEE, TEA, MATE AND SPICES.",3.24,20.64,537.78
10,10,CEREALS.,0.1,0.45,351.35
11,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,0.75,0.78,4.35
12,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",55.99,2.73,-95.13
13,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",0.56,0.49,-12.31
14,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,222.82,151.32,-32.09
15,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.0,0.29
16,17,SUGARS AND SUGAR CONFECTIONERY.,12.31,11.84,-3.8
17,18,COCOA AND COCOA PREPARATIONS.,13.81,22.03,59.46
18,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",1.64,1.63,-0.6
19,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",7.02,8.41,19.86
20,21,MISCELLANEOUS EDIBLE PREPARATIONS.,8.04,5.19,-35.49
21,22,"BEVERAGES, SPIRITS AND VINEGAR.",377.27,316.79,-16.03
22,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,8.67,6.36,-26.58
23,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,4.06,12.09,197.96
24,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",316.92,257.01,-18.9
25,26,"ORES, SLAG AND ASH.",7.48,10.38,38.88
26,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",2122.13,1923.05,-9.38
27,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",182.53,232.01,27.11
28,29,ORGANIC CHEMICALS,93.24,91.29,-2.09
29,30,PHARMACEUTICAL PRODUCTS,93.43,99.55,6.55
30,31,FERTILISERS.,49.21,19.85,-59.65
31,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",63.47,59.77,-5.83
32,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",208.2,446.97,114.68
33,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",32.06,33.18,3.49
34,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,20.56,18.99,-7.66
35,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,0.03,0.02,-29.93
36,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,2.68,1.99,-25.85
37,38,MISCELLANEOUS CHEMICAL PRODUCTS.,198.47,214.24,7.95
38,39,PLASTIC AND ARTICLES THEREOF.,228.43,236.64,3.6
39,40,RUBBER AND ARTICLES THEREOF.,99.26,118.68,19.56
40,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,55.53,37.64,-32.22
41,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",2.41,2.1,-13.0
42,43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",1.64,1.84,12.16
43,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,25.52,23.12,-9.42
44,45,CORK AND ARTICLES OF CORK.,0.06,0.1,52.85
45,46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.0,0.0
46,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,283.48,183.45,-35.29
47,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",33.56,32.18,-4.11
48,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",53.74,60.75,13.04
49,50,SILK,0.05,0.05,14.56
50,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",15.75,21.71,37.82
51,52,COTTON.,12.06,15.19,25.99
52,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,3.9,4.32,10.59
53,54,MAN-MADE FILAMENTS.,15.78,12.62,-20.0
54,55,MAN-MADE STAPLE FIBRES.,18.28,14.67,-19.72
55,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",8.33,8.31,-0.32
56,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,15.42,12.82,-16.88
57,58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,3.15,2.82,-10.49
58,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",9.13,8.5,-6.94
59,60,KNITTED OR CROCHETED FABRICS.,3.33,3.26,-2.22
60,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",22.86,15.58,-31.84
61,62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",17.67,12.48,-29.37
62,63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,9.55,9.76,2.2
63,64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",6.57,2.15,-67.23
64,65,HEADGEAR AND PARTS THEREOF.,0.64,0.6,-6.76
65,66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.02,0.04,104.79
66,67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,0.18,0.05,-71.86
67,68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",27.95,24.4,-12.7
68,69,CERAMIC PRODUCTS.,14.19,15.7,10.68
69,70,GLASS AND GLASSWARE.,29.45,31.14,5.73
70,71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",3290.22,2480.87,-24.6
