S.No.,HSCode,Commodity,2019-2020,2020-2021,%Growth
1,01,LIVE ANIMALS.,1.38,1.2,-13.39
2,02,MEAT AND EDIBLE MEAT OFFAL.,0.01,0.0
3,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",3.61,2.03,-43.8
4,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",3.9,3.47,-11.07
5,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.22,0.3,32.33
6,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.67,1.28,92.06
7,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,71.51,19.77,-72.36
8,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,41.88,50.59,20.81
9,09,"COFFEE, TEA, MATE AND SPICES.",1.96,4.26,117.67
10,10,CEREALS.,0.04,0.47,1134.53
11,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,1.96,2.72,38.87
12,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",59.17,2.76,-95.33
13,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",1.15,0.59,-48.14
14,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,6.0,40.88,581.09
15,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.08,0.0,-98.41
16,17,SUGARS AND SUGAR CONFECTIONERY.,5.85,8.24,40.86
17,18,COCOA AND COCOA PREPARATIONS.,6.3,6.49,2.9
18,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",2.11,2.06,-2.19
19,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",3.25,3.57,9.68
20,21,MISCELLANEOUS EDIBLE PREPARATIONS.,7.5,10.29,37.25
21,22,"BEVERAGES, SPIRITS AND VINEGAR.",169.32,132.6,-21.69
22,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,5.21,5.29,1.64
23,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,7.57,0.75,-90.1
24,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",168.69,142.95,-15.26
25,26,"ORES, SLAG AND ASH.",10.19,6.98,-31.52
26,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",1035.4,598.59,-42.19
27,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",405.98,284.22,-29.99
28,29,ORGANIC CHEMICALS,97.35,108.46,11.41
29,30,PHARMACEUTICAL PRODUCTS,89.8,76.36,-14.97
30,31,FERTILISERS.,39.58,37.96,-4.11
31,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",52.61,49.9,-5.16
32,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",37.59,29.46,-21.63
33,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",18.61,23.42,25.85
34,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,11.05,10.38,-6.0
35,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,0.33,0.0
36,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,1.39,1.06,-23.5
37,38,MISCELLANEOUS CHEMICAL PRODUCTS.,115.57,124.46,7.69
38,39,PLASTIC AND ARTICLES THEREOF.,159.02,148.19,-6.81
39,40,RUBBER AND ARTICLES THEREOF.,73.82,61.81,-16.27
40,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,52.14,27.39,-47.47
41,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",3.21,1.35,-57.92
42,43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",1.71,1.13,-33.7
43,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,14.98,14.61,-2.47
44,45,CORK AND ARTICLES OF CORK.,0.09,0.11,21.98
45,46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.01,0.0,-89.42
46,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,161.71,160.61,-0.68
47,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",31.45,29.61,-5.86
48,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",57.8,34.32,-40.62
49,50,SILK,0.37,0.1,-72.46
50,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",11.57,12.47,7.74
51,52,COTTON.,8.52,8.31,-2.43
52,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,0.65,2.66,312.97
53,54,MAN-MADE FILAMENTS.,8.77,6.09,-30.6
54,55,MAN-MADE STAPLE FIBRES.,18.3,19.96,9.09
55,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",6.24,6.16,-1.34
56,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,11.94,7.46,-37.51
57,58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,5.61,7.44,32.59
58,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",7.66,6.19,-19.21
59,60,KNITTED OR CROCHETED FABRICS.,2.17,2.23,2.93
60,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",10.58,8.66,-18.11
61,62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",11.08,5.57,-49.72
