S.No.,HSCode,Commodity,2021-2022,2022-2023,%Growth
1,01,LIVE ANIMALS.,0.0,0.0
2,02,MEAT AND EDIBLE MEAT OFFAL.,214.34,109.1,-49.1
3,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",1689.58,1942.42,14.96
4,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",6.89,11.84,71.95
5,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",41.63,49.06,17.86
6,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,2.49,3.39,36.31
7,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,109.67,131.48,19.88
8,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,77.72,66.38,-14.59
9,09,"COFFEE, TEA, MATE AND SPICES.",643.07,686.43,6.74
10,10,CEREALS.,588.24,670.13,13.92
11,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,21.7,28.7,32.25
12,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",181.42,183.73,1.27
13,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",118.78,147.23,23.96
14,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,20.11,9.59,-52.32
15,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,637.35,860.31,34.98
16,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",13.33,13.84,3.83
17,17,SUGARS AND SUGAR CONFECTIONERY.,115.54,207.42,79.52
18,18,COCOA AND COCOA PREPARATIONS.,1.27,1.02,-19.53
19,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",8.65,11.56,33.61
20,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",27.38,33.25,21.45
21,21,MISCELLANEOUS EDIBLE PREPARATIONS.,34.71,37.39,7.73
22,22,"BEVERAGES, SPIRITS AND VINEGAR.",2.3,2.55,10.59
23,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,314.77,559.72,77.82
24,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,24.54,38.46,56.75
25,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",1042.67,1096.09,5.12
26,26,"ORES, SLAG AND ASH.",2707.23,1566.55,-42.13
27,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",6145.55,5290.61,-13.91
28,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",329.36,315.13,-4.32
29,29,ORGANIC CHEMICALS,3933.2,3101.96,-21.13
30,30,PHARMACEUTICAL PRODUCTS,222.98,243.46,9.19
31,31,FERTILISERS.,4.45,3.43,-22.97
32,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",569.8,454.51,-20.23
33,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",224.08,205.62,-8.24
34,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",38.77,41.2,6.27
35,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,29.57,41.89,41.66
36,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,0.2,0.01,-93.65
37,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,0.23,0.14,-40.86
38,38,MISCELLANEOUS CHEMICAL PRODUCTS.,577.18,612.87,6.18
39,39,PLASTIC AND ARTICLES THEREOF.,515.79,433.31,-15.99
40,40,RUBBER AND ARTICLES THEREOF.,148.65,132.94,-10.56
41,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,138.07,100.14,-27.47
42,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",79.88,91.81,14.93
43,43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.17,0.2,16.47
44,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,42.1,17.82,-57.67
45,45,CORK AND ARTICLES OF CORK.,0.08,0.08,7.19
46,46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.47,0.39,-17.65
47,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,0.99,1.18,20.06
48,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",294.61,83.9,-71.52
49,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",1.54,1.6,3.93
50,50,SILK,30.15,21.65,-28.2
51,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",29.3,33.91,15.73
52,52,COTTON.,1659.93,495.42,-70.15
53,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,194.95,107.26,-44.98
54,54,MAN-MADE FILAMENTS.,50.91,32.78,-35.61
55,55,MAN-MADE STAPLE FIBRES.,85.57,48.86,-42.91
56,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",10.95,6.43,-41.24
57,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,34.61,29.75,-14.04
58,58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,6.82,7.59,11.3
59,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",29.69,32.01,7.83
60,60,KNITTED OR CROCHETED FABRICS.,35.1,25.99,-25.97
61,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",109.21,128.62,17.77
62,62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",213.57,253.55,18.72
63,63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,101.8,86.39,-15.14
64,64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",129.71,184.36,42.14
65,65,HEADGEAR AND PARTS THEREOF.,0.88,0.84,-4.26
