S.No.,HSCode,Commodity,2019-2020,2020-2021,%Growth
1,01,LIVE ANIMALS.,0.0,0.0
2,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",0.29,0.0
3,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0.2,0.34,71.21
4,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.01,0.01,66.61
5,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,30.22,11.52,-61.87
6,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,0.21,0.07,-65.29
7,09,"COFFEE, TEA, MATE AND SPICES.",7.02,9.74,38.72
8,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",4.27,9.22,116.18
9,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",2.88,2.18,-24.42
10,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,0.0,0.0
11,18,COCOA AND COCOA PREPARATIONS.,37.3,14.01,-62.44
12,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",0.0,0.03
13,21,MISCELLANEOUS EDIBLE PREPARATIONS.,0.08,0.0
14,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,0.03,0.0
15,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",0.0,0.0,3198.27
16,26,"ORES, SLAG AND ASH.",0.02,0.0
17,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",267.95,48.0,-82.08
18,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",0.0,0.0
19,29,ORGANIC CHEMICALS,0.1,0.18,82.94
20,30,PHARMACEUTICAL PRODUCTS,0.2,0.01,-96.03
21,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",0.0,0.01
22,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",0.54,0.84,53.24
23,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",0.0,0.0,841.14
24,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,1.07,1.93,80.45
25,38,MISCELLANEOUS CHEMICAL PRODUCTS.,0.0,0.08,7121.28
26,39,PLASTIC AND ARTICLES THEREOF.,1.69,0.01,-99.11
27,40,RUBBER AND ARTICLES THEREOF.,0.0,0.18
28,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,0.78,1.35,72.42
29,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,1.07,0.37,-64.97
30,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",0.0,0.0
31,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",0.03,0.0
32,52,COTTON.,6.9,0.29,-95.75
33,54,MAN-MADE FILAMENTS.,0.0,0.0
