S.No.,HSCode,Commodity,2021-2022,2022-2023,%Growth
1,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",0.0,0.0,-32.16
2,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.23,0.24,3.46
3,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,1.18,0.66,-43.56
4,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,945.49,1564.47,65.47
5,09,"COFFEE, TEA, MATE AND SPICES.",20.31,22.05,8.57
6,10,CEREALS.,0.0,0.0,-93.37
7,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,0.0,0.0,140.4
8,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",242.47,366.62,51.2
9,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",19.15,15.5,-19.06
10,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.1,0.01,-94.32
11,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,77.59,42.77,-44.88
12,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.0,0.0
13,17,SUGARS AND SUGAR CONFECTIONERY.,0.0,0.0
14,18,COCOA AND COCOA PREPARATIONS.,22.47,17.41,-22.53
15,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",0.02,0.04,115.76
16,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",0.0,0.0,-19.83
17,21,MISCELLANEOUS EDIBLE PREPARATIONS.,0.02,0.01,-70.0
18,22,"BEVERAGES, SPIRITS AND VINEGAR.",0.02,0.03,73.56
19,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,26.4,18.27,-30.79
20,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",162.3,260.23,60.34
21,26,"ORES, SLAG AND ASH.",542.62,466.38,-14.05
22,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",13872.27,9690.49,-30.14
23,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",534.09,1153.09,115.9
24,29,ORGANIC CHEMICALS,0.81,1.46,79.56
25,30,PHARMACEUTICAL PRODUCTS,0.0,0.01,300.86
26,31,FERTILISERS.,145.17,85.69,-40.98
27,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",0.0,0.26,9589.03
28,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",0.02,0.01,-57.35
29,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",0.01,0.01,68.1
30,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,0.0,0.0
31,38,MISCELLANEOUS CHEMICAL PRODUCTS.,1.04,9.61,824.38
32,39,PLASTIC AND ARTICLES THEREOF.,4.2,2.22,-47.2
33,40,RUBBER AND ARTICLES THEREOF.,169.19,239.55,41.58
34,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,11.82,15.65,32.39
35,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",0.0,0.0,-90.84
36,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,236.04,266.42,12.87
37,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,1.84,0.86,-52.98
38,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",0.05,0.1,103.43
39,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",0.0,0.0,429.52
40,52,COTTON.,22.24,145.27,553.31
41,54,MAN-MADE FILAMENTS.,0.0,0.0
42,55,MAN-MADE STAPLE FIBRES.,0.54,0.17,-67.64
43,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",0.0,0.0
44,58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,0.0,0.0,-98.68
45,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",0.0,0.0
46,60,KNITTED OR CROCHETED FABRICS.,0.02,0.0,-78.01
47,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",0.0,0.0
48,62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",0.13,0.0,-100.0
49,63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,0.04,0.02,-48.35
50,64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",0.0,0.0
51,65,HEADGEAR AND PARTS THEREOF.,0.0,0.0
52,66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.0,0.0
53,67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,0.02,0.01,-15.04
54,68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",0.02,0.0,-95.93
55,69,CERAMIC PRODUCTS.,0.19,0.09,-49.56
56,70,GLASS AND GLASSWARE.,0.1,0.0,-99.63
57,71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",4776.37,3187.39,-33.27
58,72,IRON AND STEEL,79.78,156.18,95.76
59,73,ARTICLES OF IRON OR STEEL,0.49,0.56,15.91
60,74,COPPER AND ARTICLES THEREOF.,54.62,56.2,2.89
61,75,NICKEL AND ARTICLES THEREOF.,0.31,0.22,-28.01
62,76,ALUMINIUM AND ARTICLES THEREOF.,78.4,116.06,48.03
63,78,LEAD AND ARTICLES THEREOF.,34.9,35.13,0.67
64,79,ZINC AND ARTICLES THEREOF.,7.86,3.26,-58.52
65,81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,0.02,0.02,-10.2
66,82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",0.04,0.04,-9.1
67,83,MISCELLANEOUS ARTICLES OF BASE METAL.,0.0,0.0,575.3
68,84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",1.96,1.6,-18.32
69,85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",63.25,34.97,-44.71
70,86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",0.12,0.23,86.39
71,87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",0.07,0.11,54.55
72,88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",0.0,0.02
73,89,"SHIPS, BOATS AND FLOATING STRUCTURES.",0.0,214.1
74,90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",0.38,5.62,1374.5
75,91,CLOCKS AND WATCHES AND PARTS THEREOF.,0.0,0.0
76,92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,0.0,0.0,439.95
77,94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",0.03,0.01,-73.13
78,95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",0.0,0.0,178.77
79,96,MISCELLANEOUS MANUFACTURED ARTICLES.,0.02,0.0,-99.72
80,97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,0.02,0.27,1114.68
81,98,PROJECT GOODS; SOME SPECIAL USES.,0.05,0.03,-38.39
82,99,MISCELLANEOUS GOODS.,0.0,0.0,-21.85
,,Total,22158.92,18197.7,-17.88
