S.No.,HSCode,Commodity,2023-2024,2024-2025,%Growth
1,01,LIVE ANIMALS.,0.99,0.95,-4.21
2,02,MEAT AND EDIBLE MEAT OFFAL.,22.81,23.13,1.37
3,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",67.04,52.72,-21.35
4,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",80.59,69.48,-13.79
5,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",1.97,1.4,-29.07
6,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,2.08,2.17,4.42
7,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,623.99,681.58,9.23
8,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,153.06,173.85,13.58
9,09,"COFFEE, TEA, MATE AND SPICES.",508.15,496.6,-2.27
10,10,CEREALS.,487.97,924.58,89.47
11,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,37.41,43.06,15.12
12,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",103.88,122.23,17.66
13,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",12.22,14.63,19.75
14,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,7.44,7.92,6.5
15,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,48.02,71.24,48.36
16,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.7,1.24,78.19
17,17,SUGARS AND SUGAR CONFECTIONERY.,540.34,535.53,-0.89
18,18,COCOA AND COCOA PREPARATIONS.,25.1,28.52,13.62
19,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",121.29,121.16,-0.1
20,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",41.69,34.24,-17.87
21,21,MISCELLANEOUS EDIBLE PREPARATIONS.,95.93,107.3,11.85
22,22,"BEVERAGES, SPIRITS AND VINEGAR.",17.48,14.76,-15.58
23,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,938.45,643.26,-31.46
24,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,50.06,70.19,40.22
25,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",279.72,303.25,8.41
26,26,"ORES, SLAG AND ASH.",84.04,68.53,-18.45
27,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",6360.55,5403.18,-15.05
28,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",225.75,232.51,3.0
29,29,ORGANIC CHEMICALS,648.13,661.24,2.02
30,30,PHARMACEUTICAL PRODUCTS,765.07,827.99,8.22
31,31,FERTILISERS.,60.32,60.45,0.22
32,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",321.0,366.88,14.29
33,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",199.58,209.94,5.19
34,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",146.66,164.75,12.34
35,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,40.82,47.13,15.46
36,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,11.06,9.82,-11.17
37,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,5.16,4.5,-12.8
38,38,MISCELLANEOUS CHEMICAL PRODUCTS.,306.99,338.92,10.4
39,39,PLASTIC AND ARTICLES THEREOF.,654.63,726.41,10.97
40,40,RUBBER AND ARTICLES THEREOF.,281.77,313.73,11.34
41,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,16.85,19.87,17.93
42,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",5.73,5.87,2.42
43,43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.0,0.0,-95.89
44,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,89.77,81.92,-8.75
45,45,CORK AND ARTICLES OF CORK.,0.27,0.36,34.24
46,46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.97,0.83,-14.85
47,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,0.68,0.41,-40.0
48,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",317.25,333.56,5.14
49,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",29.05,25.4,-12.56
50,50,SILK,2.75,2.98,8.33
51,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",7.16,7.56,5.54
52,52,COTTON.,2701.21,3162.57,17.08
53,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,33.62,45.24,34.56
54,54,MAN-MADE FILAMENTS.,243.08,241.61,-0.61
55,55,MAN-MADE STAPLE FIBRES.,290.68,307.27,5.71
56,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",23.51,23.91,1.7
57,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,2.4,4.01,67.06
58,58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,53.12,67.11,26.34
59,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",29.05,28.1,-3.3
60,60,KNITTED OR CROCHETED FABRICS.,291.85,375.03,28.5
