S.No.,HSCode,Commodity,2019-2020,2020-2021,%Growth
1,01,LIVE ANIMALS.,0.05,0.0
2,02,MEAT AND EDIBLE MEAT OFFAL.,1947.66,1256.89,-35.47
3,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",570.32,522.36,-8.41
4,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",33.58,41.04,22.21
5,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",50.1,23.3,-53.5
6,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,5.06,3.4,-32.71
7,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,128.01,142.89,11.62
8,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,90.81,91.3,0.55
9,09,"COFFEE, TEA, MATE AND SPICES.",369.82,404.9,9.49
10,10,CEREALS.,154.72,597.81,286.37
11,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,43.64,120.23,175.5
12,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",645.14,634.52,-1.65
13,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",25.73,28.68,11.49
14,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,1.19,1.47,22.96
15,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,63.08,79.47,25.98
16,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",2.66,1.45,-45.62
17,17,SUGARS AND SUGAR CONFECTIONERY.,154.35,698.24,352.37
18,18,COCOA AND COCOA PREPARATIONS.,39.52,27.37,-30.74
19,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",32.76,40.69,24.2
