S.No.,HSCode,Commodity,2019-2020,2020-2021,%Growth
1,01,LIVE ANIMALS.,4.66,3.57,-23.46
2,02,MEAT AND EDIBLE MEAT OFFAL.,0.28,0.02,-93.6
3,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",25.0,31.01,24.02
4,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0.56,0.16,-71.06
5,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",11.84,11.52,-2.69
6,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,1.54,1.86,20.21
7,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,440.05,542.09,23.19
8,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,882.39,906.02,2.68
9,09,"COFFEE, TEA, MATE AND SPICES.",2.72,2.74,0.74
10,10,CEREALS.,2.92,2.37,-18.94
11,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,2.28,1.97,-13.81
12,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",18.35,16.88,-8.01
13,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",14.02,13.48,-3.89
14,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.02,0.0,-86.38
15,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,31.26,47.33,51.39
16,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",2.23,2.97,33.17
17,17,SUGARS AND SUGAR CONFECTIONERY.,29.6,24.64,-16.76
18,18,COCOA AND COCOA PREPARATIONS.,2.93,1.39,-52.47
19,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",1.49,1.32,-11.45
20,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",14.41,12.1,-15.99
21,21,MISCELLANEOUS EDIBLE PREPARATIONS.,66.73,35.09,-47.41
22,22,"BEVERAGES, SPIRITS AND VINEGAR.",276.0,330.03,19.57
23,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,26.02,26.6,2.23
24,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,0.52,0.43,-17.05
25,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",42.5,45.43,6.91
26,26,"ORES, SLAG AND ASH.",132.06,181.57,37.49
27,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",12749.85,11297.57,-11.39
28,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",508.77,491.44,-3.41
29,29,ORGANIC CHEMICALS,1723.46,1668.99,-3.16
30,30,PHARMACEUTICAL PRODUCTS,338.17,329.48,-2.57
31,31,FERTILISERS.,420.31,409.12,-2.66
32,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",184.87,170.03,-8.02
33,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",80.66,72.01,-10.73
34,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",113.05,119.02,5.29
35,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,90.37,68.44,-24.27
36,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,5.06,4.11,-18.76
37,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,60.9,19.56,-67.89
38,38,MISCELLANEOUS CHEMICAL PRODUCTS.,917.29,899.17,-1.98
39,39,PLASTIC AND ARTICLES THEREOF.,1205.46,1125.82,-6.61
40,40,RUBBER AND ARTICLES THEREOF.,189.64,182.33,-3.85
41,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,15.81,10.02,-36.6
