S.No.,HSCode,Commodity,2021-2022,2022-2023,%Growth
1,02,MEAT AND EDIBLE MEAT OFFAL.,0.54,0.62,15.12
2,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",17.13,20.49,19.57
3,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0.6,0.2,-66.38
4,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.4,0.37,-7.71
5,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.17,0.45,156.04
6,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,6.89,5.61,-18.59
7,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,2.09,3.36,60.53
8,09,"COFFEE, TEA, MATE AND SPICES.",27.76,30.3,9.16
9,10,CEREALS.,92.34,93.91,1.7
10,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,1.45,1.6,9.88
11,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",3.99,5.1,27.95
12,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",5.73,5.86,2.26
13,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.95,1.48,55.66
14,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,6.55,6.67,1.75
15,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",1.24,1.67,34.19
16,17,SUGARS AND SUGAR CONFECTIONERY.,3.11,7.53,142.16
17,18,COCOA AND COCOA PREPARATIONS.,0.56,0.49,-12.24
18,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",15.18,15.51,2.18
19,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",11.65,9.77,-16.18
20,21,MISCELLANEOUS EDIBLE PREPARATIONS.,12.85,7.07,-45.01
21,22,"BEVERAGES, SPIRITS AND VINEGAR.",1.42,0.95,-33.16
22,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,0.25,0.1,-60.17
23,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,17.57,18.46,5.11
24,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",7.18,54.11,653.98
25,26,"ORES, SLAG AND ASH.",0.95,0.25,-73.61
26,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",1566.44,3944.35,151.8
27,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",64.44,98.75,53.24
28,29,ORGANIC CHEMICALS,102.18,121.36,18.77
29,30,PHARMACEUTICAL PRODUCTS,632.05,662.75,4.86
30,31,FERTILISERS.,0.08,0.01,-90.15
31,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",54.51,45.05,-17.36
32,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",60.74,49.93,-17.79
33,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",10.99,11.08,0.8
34,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,1.58,2.1,33.03
35,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,9.48,14.77,55.78
36,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,0.12,0.05,-59.03
37,38,MISCELLANEOUS CHEMICAL PRODUCTS.,85.25,79.28,-7.01
38,39,PLASTIC AND ARTICLES THEREOF.,123.94,131.68,6.24
39,40,RUBBER AND ARTICLES THEREOF.,56.45,72.01,27.57
40,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,5.62,5.27,-6.22
41,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",8.36,8.81,5.38
42,43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.02,0.01,-65.64
43,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,2.39,2.54,6.29
44,45,CORK AND ARTICLES OF CORK.,0.1,0.08,-14.65
45,46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.62,0.59,-4.6
46,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,0.0,0.01
47,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",30.17,43.11,42.89
48,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",4.0,4.98,24.51
49,50,SILK,0.05,0.03,-44.2
50,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",0.14,0.28,91.94
51,52,COTTON.,27.51,29.78,8.25
52,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,3.91,2.8,-28.39
53,54,MAN-MADE FILAMENTS.,10.55,12.27,16.3
54,55,MAN-MADE STAPLE FIBRES.,25.22,30.99,22.9
55,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",7.25,6.8,-6.28
56,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,12.55,12.23,-2.55
57,58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,1.19,1.13,-5.47
58,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",10.06,10.78,7.22
59,60,KNITTED OR CROCHETED FABRICS.,5.03,4.03,-19.96
60,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",75.07,58.28,-22.37
61,62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",48.73,50.31,3.26
62,63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,43.82,39.82,-9.12
63,64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",21.54,25.32,17.51
64,65,HEADGEAR AND PARTS THEREOF.,0.63,0.6,-4.9
65,66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.07,0.1,43.0
66,67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,0.06,0.04,-38.22
67,68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",6.36,7.17,12.78
68,69,CERAMIC PRODUCTS.,60.66,57.92,-4.52
69,70,GLASS AND GLASSWARE.,10.27,14.77,43.82
70,71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",432.31,178.87,-58.62
71,72,IRON AND STEEL,286.0,61.26,-78.58
72,73,ARTICLES OF IRON OR STEEL,57.95,50.82,-12.31
73,74,COPPER AND ARTICLES THEREOF.,14.72,22.25,51.18
74,75,NICKEL AND ARTICLES THEREOF.,0.68,0.66,-3.5
75,76,ALUMINIUM AND ARTICLES THEREOF.,55.74,39.55,-29.05
76,78,LEAD AND ARTICLES THEREOF.,1.42,0.34,-75.75
77,79,ZINC AND ARTICLES THEREOF.,15.33,5.85,-61.88
78,80,TIN AND ARTICLES THEREOF.,0.03,0.03,-6.21
79,81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,0.45,0.77,69.87
80,82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",22.87,18.99,-16.98
81,83,MISCELLANEOUS ARTICLES OF BASE METAL.,24.1,23.86,-1.03
82,84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",315.05,382.33,21.36
83,85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",301.42,367.24,21.84
84,86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",0.71,0.17,-76.67
85,87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",1319.84,1723.99,30.62
86,88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",2.07,2.49,20.08
87,89,"SHIPS, BOATS AND FLOATING STRUCTURES.",259.59,9.1,-96.49
88,90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",46.65,43.56,-6.63
89,91,CLOCKS AND WATCHES AND PARTS THEREOF.,0.17,0.2,21.54
90,92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,0.05,0.05,1.84
91,93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,0.02,0.0,-90.34
92,94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",7.66,10.54,37.52
93,95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",7.44,9.14,22.92
94,96,MISCELLANEOUS MANUFACTURED ARTICLES.,6.39,7.87,23.23
95,97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,0.19,0.04,-81.52
96,98,PROJECT GOODS; SOME SPECIAL USES.,0.24,0.48,104.06
97,99,MISCELLANEOUS GOODS.,0.0,0.0,-45.16
,,Total,6607.86,8916.33,34.94
