S.No.,HSCode,Commodity,2022-2023,2023-2024,%Growth
1,02,MEAT AND EDIBLE MEAT OFFAL.,0.26,0.36,39.78
2,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",2081.78,2054.06,-1.33
3,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",198.2,177.83,-10.28
4,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",2.43,1.14,-52.97
5,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,26.63,23.02,-13.55
6,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,147.47,166.64,13.0
7,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,63.92,97.04,51.82
8,09,"COFFEE, TEA, MATE AND SPICES.",386.74,489.96,26.69
9,10,CEREALS.,367.73,469.37,27.64
10,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,63.25,85.92,35.84
11,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",290.76,288.44,-0.8
12,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",443.46,386.56,-12.83
13,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,3.14,3.62,15.11
14,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,181.85,192.82,6.03
15,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",699.2,637.35,-8.84
16,17,SUGARS AND SUGAR CONFECTIONERY.,43.62,76.76,75.96
17,18,COCOA AND COCOA PREPARATIONS.,32.54,40.73,25.17
18,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",159.57,172.68,8.22
19,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",192.93,208.79,8.22
20,21,MISCELLANEOUS EDIBLE PREPARATIONS.,287.69,352.23,22.44
21,22,"BEVERAGES, SPIRITS AND VINEGAR.",15.51,21.17,36.53
22,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,139.56,52.31,-62.52
23,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,40.07,47.77,19.22
24,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",177.25,146.38,-17.41
25,26,"ORES, SLAG AND ASH.",0.78,0.79,1.17
26,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",6873.15,5837.23,-15.07
27,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",343.61,363.89,5.9
28,29,ORGANIC CHEMICALS,3569.68,2932.5,-17.85
29,30,PHARMACEUTICAL PRODUCTS,7432.66,8726.48,17.41
30,31,FERTILISERS.,8.45,5.27,-37.57
31,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",388.06,340.2,-12.33
32,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",474.11,485.76,2.46
33,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",144.9,146.52,1.12
34,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,81.95,49.38,-39.74
35,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,2.9,2.43,-16.1
36,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,0.19,0.41,116.47
37,38,MISCELLANEOUS CHEMICAL PRODUCTS.,1954.23,1378.16,-29.48
38,39,PLASTIC AND ARTICLES THEREOF.,1636.26,1675.39,2.39
39,40,RUBBER AND ARTICLES THEREOF.,1191.39,1063.72,-10.72
40,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,10.51,8.02,-23.73
41,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",820.94,742.23,-9.59
42,43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",12.91,10.01,-22.45
43,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,230.58,221.28,-4.03
44,45,CORK AND ARTICLES OF CORK.,1.28,1.25,-2.7
45,46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",23.08,24.48,6.07
46,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,0.02,0.08,231.91
47,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",415.84,399.1,-4.03
48,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",110.72,127.11,14.79
49,50,SILK,17.51,13.28,-24.2
50,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",7.21,7.42,2.95
51,52,COTTON.,167.72,151.6,-9.62
52,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,98.33,91.15,-7.31
53,54,MAN-MADE FILAMENTS.,211.96,202.22,-4.6
54,55,MAN-MADE STAPLE FIBRES.,224.44,217.35,-3.16
55,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",157.74,176.12,11.66
56,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,1095.83,1122.77,2.46
57,58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,45.4,54.97,21.09
58,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",180.78,252.87,39.87
59,60,KNITTED OR CROCHETED FABRICS.,94.25,68.78,-27.02
60,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",2725.97,2413.45,-11.46
61,62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",3150.93,2716.0,-13.8
62,63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,2813.29,2972.79,5.67
63,64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",673.62,435.05,-35.42
64,65,HEADGEAR AND PARTS THEREOF.,17.98,12.31,-31.53
65,66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.43,0.55,28.03
66,67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,22.62,21.24,-6.11
