S.No.,HSCode,Commodity,2022-2023,2023-2024,%Growth
1,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",1.04,0.55,-47.37
2,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0.43,0.0,-99.48
3,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.7,0.79,13.06
4,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.19,0.44,127.06
5,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,140.88,374.92,166.13
6,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,127.08,196.8,54.86
7,09,"COFFEE, TEA, MATE AND SPICES.",128.66,208.02,61.69
8,10,CEREALS.,0.0,0.05,172126.88
9,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,0.0,0.0
10,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",53.79,79.45,47.7
11,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",1.38,1.71,24.6
12,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.09,0.08,-16.22
13,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,0.33,0.1,-70.18
14,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.0,0.0
15,17,SUGARS AND SUGAR CONFECTIONERY.,0.01,0.0,-89.13
16,18,COCOA AND COCOA PREPARATIONS.,8.28,1.58,-80.87
17,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",0.0,0.02
18,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",0.12,1.03,726.86
19,21,MISCELLANEOUS EDIBLE PREPARATIONS.,1.67,1.65,-1.36
20,22,"BEVERAGES, SPIRITS AND VINEGAR.",0.21,0.02,-91.38
21,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,24.58,24.47,-0.44
22,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",14.0,19.85,41.82
23,26,"ORES, SLAG AND ASH.",8.59,77.04,796.55
24,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",9.11,29.85,227.55
25,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",33.01,29.4,-10.93
26,29,ORGANIC CHEMICALS,2.12,2.19,3.21
27,30,PHARMACEUTICAL PRODUCTS,0.05,0.42,688.77
28,31,FERTILISERS.,0.0,9.13
29,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",3.09,2.51,-18.81
30,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",23.03,18.4,-20.1
31,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",0.1,0.05,-45.43
32,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,1.49,3.35,125.17
33,38,MISCELLANEOUS CHEMICAL PRODUCTS.,1.46,3.62,148.52
34,39,PLASTIC AND ARTICLES THEREOF.,0.96,2.4,150.67
35,40,RUBBER AND ARTICLES THEREOF.,0.31,0.66,112.78
36,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,2.06,1.4,-32.15
37,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",0.0,0.0
38,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,24.87,24.19,-2.74
39,46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.01,0.03,102.73
40,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,10.27,7.26,-29.36
41,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",0.03,0.06,142.45
42,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",0.02,0.0,-81.92
43,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",1.92,1.11,-42.37
44,52,COTTON.,28.24,23.53,-16.68
45,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,13.83,16.24,17.41
46,54,MAN-MADE FILAMENTS.,0.01,0.05,553.95
47,55,MAN-MADE STAPLE FIBRES.,0.19,0.05,-75.35
48,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",0.03,0.0,-89.27
49,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,0.0,0.0
50,58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,0.01,0.0
51,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",0.0,0.01,5656.26
52,60,KNITTED OR CROCHETED FABRICS.,0.45,0.43,-4.04
53,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",0.32,0.21,-33.05
54,62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",0.49,0.45,-7.88
55,63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,0.4,0.62,54.67
56,64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",0.0,0.0,-97.13
57,65,HEADGEAR AND PARTS THEREOF.,0.0,0.0
58,67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,0.0,0.0
59,68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",0.0,0.01
60,69,CERAMIC PRODUCTS.,0.0,0.03
61,70,GLASS AND GLASSWARE.,0.0,0.02,364.0
62,71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",911.9,1061.94,16.45
63,72,IRON AND STEEL,73.36,63.85,-12.97
64,73,ARTICLES OF IRON OR STEEL,2.42,1.39,-42.46
65,74,COPPER AND ARTICLES THEREOF.,1271.18,1497.4,17.8
66,75,NICKEL AND ARTICLES THEREOF.,0.01,17.03,257863.06
67,76,ALUMINIUM AND ARTICLES THEREOF.,16.94,21.15,24.87
68,78,LEAD AND ARTICLES THEREOF.,27.65,36.4,31.62
69,79,ZINC AND ARTICLES THEREOF.,2.95,2.67,-9.39
70,80,TIN AND ARTICLES THEREOF.,0.63,1.32,111.48
71,81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,1.75,0.04,-97.68
72,82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",0.02,1.45,8173.84
73,83,MISCELLANEOUS ARTICLES OF BASE METAL.,0.02,0.01,-67.15
74,84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",9.61,8.62,-10.24
75,85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",30.98,30.24,-2.38
76,86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",0.54,0.79,44.96
77,87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",0.35,1.84,432.85
78,88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",0.38,0.45,18.34
79,89,"SHIPS, BOATS AND FLOATING STRUCTURES.",25.19,0.01,-99.98
80,90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",17.46,13.31,-23.76
81,91,CLOCKS AND WATCHES AND PARTS THEREOF.,0.0,0.0
82,92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,0.0,0.0
83,94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",0.03,0.36,1306.31
84,95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",0.03,0.0,-84.85
85,96,MISCELLANEOUS MANUFACTURED ARTICLES.,0.0,0.0,-45.89
86,97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,0.04,0.01,-73.4
87,98,PROJECT GOODS; SOME SPECIAL USES.,0.33,1.12,235.19
88,99,MISCELLANEOUS GOODS.,0.05,0.3,495.52
,,Total,3063.74,3927.97,28.21
