S.No.,HSCode,Commodity,2019-2020,2020-2021,%Growth
1,01,LIVE ANIMALS.,0.0,0.0
2,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",0.15,0.18,18.19
3,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",0.12,0.04,-62.5
4,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.2,0.55,173.14
5,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.4,0.35,-11.92
6,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,149.72,252.48,68.64
7,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,212.71,107.27,-49.57
8,09,"COFFEE, TEA, MATE AND SPICES.",138.63,115.67,-16.57
9,10,CEREALS.,0.0,0.06
10,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,0.0,0.02,474.41
11,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",84.25,30.03,-64.36
12,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",0.48,1.04,115.75
13,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.05,0.04,-29.34
14,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,0.04,0.06,48.77
15,17,SUGARS AND SUGAR CONFECTIONERY.,0.0,0.0,-94.68
16,18,COCOA AND COCOA PREPARATIONS.,4.53,5.52,21.84
17,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",0.02,0.03,53.02
18,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",0.0,0.0
19,21,MISCELLANEOUS EDIBLE PREPARATIONS.,0.78,0.71,-9.44
20,22,"BEVERAGES, SPIRITS AND VINEGAR.",0.22,0.17,-24.46
21,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,9.61,11.01,14.59
22,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",6.73,9.06,34.65
23,26,"ORES, SLAG AND ASH.",6.46,3.56,-44.9
24,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",0.63,0.39,-38.15
25,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",20.42,17.62,-13.72
26,29,ORGANIC CHEMICALS,3.77,3.06,-18.92
27,30,PHARMACEUTICAL PRODUCTS,1.11,0.54,-51.03
28,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",1.2,1.32,9.91
29,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",17.74,14.35,-19.09
30,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",0.03,0.02,-49.95
31,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,0.0,0.0,94.33
32,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,0.01,0.0
33,38,MISCELLANEOUS CHEMICAL PRODUCTS.,0.85,0.48,-43.7
34,39,PLASTIC AND ARTICLES THEREOF.,7.72,1.07,-86.14
35,40,RUBBER AND ARTICLES THEREOF.,0.39,0.43,10.59
36,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,5.09,2.94,-42.22
37,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",0.0,0.0,-21.35
38,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,22.46,19.48,-13.23
39,46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.01,0.0
40,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,6.03,6.29,4.29
41,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",0.1,0.02,-80.41
42,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",0.04,0.01,-67.28
43,50,SILK,0.0,0.0
44,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",2.01,0.78,-61.21
45,52,COTTON.,14.34,3.57,-75.09
46,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,3.61,3.83,6.07
47,54,MAN-MADE FILAMENTS.,0.03,0.03,-13.49
48,55,MAN-MADE STAPLE FIBRES.,0.02,0.0,-77.65
49,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",0.0,0.0
50,58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,0.0,0.0,874.36
51,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",0.0,0.0,348.15
52,60,KNITTED OR CROCHETED FABRICS.,0.05,0.17,237.52
53,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",0.34,0.07,-78.49
54,62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",1.89,0.7,-63.02
55,63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,0.15,0.24,62.77
56,64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",0.0,0.02,32398.16
57,65,HEADGEAR AND PARTS THEREOF.,0.0,0.0
58,68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",0.01,0.0,-92.12
59,69,CERAMIC PRODUCTS.,0.22,0.0,-98.9
60,70,GLASS AND GLASSWARE.,0.01,0.0,-98.52
61,71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",585.7,159.62,-72.75
62,72,IRON AND STEEL,19.65,27.65,40.67
63,73,ARTICLES OF IRON OR STEEL,1.36,2.2,62.16
64,74,COPPER AND ARTICLES THEREOF.,40.32,418.1,936.98
65,76,ALUMINIUM AND ARTICLES THEREOF.,8.48,7.46,-12.0
66,78,LEAD AND ARTICLES THEREOF.,14.59,11.36,-22.12
67,79,ZINC AND ARTICLES THEREOF.,1.59,1.87,17.43
68,80,TIN AND ARTICLES THEREOF.,0.78,3.68,373.18
69,82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",0.01,0.07,518.3
70,83,MISCELLANEOUS ARTICLES OF BASE METAL.,0.03,0.0,-89.21
71,84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",10.89,2.35,-78.41
72,85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",10.38,11.89,14.54
73,86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",0.02,2.11,11691.85
74,87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",0.55,0.2,-62.91
75,88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",4.57,0.0
