S.No.,HSCode,Commodity,2021-2022,2022-2023,%Growth
1,02,MEAT AND EDIBLE MEAT OFFAL.,51.76,95.01,83.54
2,03,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",143.65,146.03,1.66
3,04,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",3.27,6.71,105.3
4,05,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",0.13,0.04,-68.04
5,06,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.21,0.06,-73.63
6,07,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,29.95,37.66,25.74
7,08,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,37.28,25.41,-31.84
8,09,"COFFEE, TEA, MATE AND SPICES.",110.02,127.36,15.77
9,10,CEREALS.,80.88,74.84,-7.47
10,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,0.11,0.46,332.61
11,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",41.92,54.17,29.21
12,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",64.45,77.0,19.47
13,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.1,0.1,-7.09
14,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,15.58,25.36,62.74
15,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",1.79,9.75,444.07
16,17,SUGARS AND SUGAR CONFECTIONERY.,1.3,3.38,160.26
17,18,COCOA AND COCOA PREPARATIONS.,0.06,0.03,-54.4
18,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",3.02,0.5,-83.32
19,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",23.68,29.99,26.64
20,21,MISCELLANEOUS EDIBLE PREPARATIONS.,78.17,120.24,53.82
21,22,"BEVERAGES, SPIRITS AND VINEGAR.",0.06,3.38,5443.26
22,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,3.1,2.83,-8.83
23,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,43.07,130.88,203.91
24,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",10.21,4.18,-59.02
25,26,"ORES, SLAG AND ASH.",0.01,0.0,-99.88
26,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",10.54,17.1,62.2
27,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",28.13,160.33,470.04
28,29,ORGANIC CHEMICALS,255.57,324.15,26.83
29,30,PHARMACEUTICAL PRODUCTS,694.72,575.84,-17.11
30,31,FERTILISERS.,0.08,0.02,-77.68
31,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",53.59,65.16,21.59
32,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",14.44,19.26,33.43
